borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,debt_service_ratio,loan_status,credit_score
B00856,NULL,1.4642,0.99873333,0.78810000,45.64526667,48.51093333,38.45853333,14.02200000,13.78500000,14.35800000,14.59500000,0.25396667,2.75753333,0.31530000,0.15920000,80215786.98887749,0.00603333,Active,682
B00857,-4.7424,1.1690,1.18240000,0.75350000,27.56396667,28.47186667,27.61310000,17.38800000,14.41800000,24.53400000,27.50400000,0.36463333,1.91610000,0.59416667,0.16220000,950611917.4624699,0.00056667,Active,667
B00858,NULL,1.2134,0.80020000,0.65170000,32.11533333,22.48803333,29.53660000,13.11600000,14.13600000,16.78500000,15.76500000,0.47926667,2.24686667,0.58906667,0.29320000,21645290.308774978,0.00167778,Paid,656
B00859,NULL,1.3550,1.00160000,0.53786667,5.64230000,6.00646667,8.07465000,16.89300000,14.45100000,23.45400000,25.89600000,0.81310000,0.55795000,0.30356667,0.08320000,51108854.66090891,0.00706667,Paid,680
B00860,NULL,1.5805,1.74126667,1.32820000,5.75540000,5.99556667,5.49753333,8.95500000,15.66900000,28.23600000,21.52200000,0.46080000,0.66026667,0.48363333,0.03213333,703795197.7650172,0.00103333,Active,693
B00861,-5.2401,1.2205,1.85186667,1.11473333,11.75316667,12.51493333,11.39096667,13.18800000,15.54300000,21.13200000,18.77700000,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,0.00320000,Active,700
B00861,-5.2511,1.2205,1.85186667,1.11473333,11.75316667,12.51493333,11.39096667,13.18800000,15.54300000,21.13200000,18.77700000,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,0.00320000,Active,700
B00861,-5.2198,1.2205,1.85186667,1.11473333,11.75316667,12.51493333,11.39096667,13.18800000,15.54300000,21.13200000,18.77700000,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,0.00320000,Active,700
B00862,-4.96,1.5037,2.69920000,1.57133333,6.51536667,6.96093333,5.98223333,11.54100000,22.10700000,25.67700000,15.11100000,2.19973333,0.39013333,0.29456667,0.07880000,8129909.944822821,0.00392222,Active,743
B00862,-4.9475,1.5037,2.69920000,1.57133333,6.51536667,6.96093333,5.98223333,11.54100000,22.10700000,25.67700000,15.11100000,2.19973333,0.39013333,0.29456667,0.07880000,8129909.944822821,0.00392222,Active,743
B00862,-4.9146,1.5037,2.69920000,1.57133333,6.51536667,6.96093333,5.98223333,11.54100000,22.10700000,25.67700000,15.11100000,2.19973333,0.39013333,0.29456667,0.07880000,8129909.944822821,0.00392222,Active,743
B00863,NULL,1.4148,0.89503333,0.52606667,52.18546667,54.91026667,48.55196667,11.83800000,18.09000000,22.55100000,16.29900000,1.28486667,2.24840000,0.38633333,0.04576667,52012445.60085479,0.00302667,Paid,681
B00864,NULL,NULL,3.09756667,2.31550000,4.05933333,4.34283333,3.77610000,17.17500000,17.91300000,29.37300000,28.63500000,2.54613333,0.37686667,0.28880000,0.01036667,208595765.67999735,0.00326667,Active,601
B00865,NULL,2.2209,2.04476667,1.26136667,7.78466667,8.23236667,7.01993333,11.14200000,11.04600000,34.40700000,34.50300000,0.58240000,0.44313333,0.35103333,0.00253333,21304168.259531725,0.00306667,Active,654
B00866,NULL,0.6277,1.78040000,1.22556667,11.99116667,12.80513333,11.00326667,14.07300000,10.15800000,36.72600000,40.64100000,0.81813333,0.79530000,0.29836667,0.22826667,20886850.352715854,0.00258333,Active,766
B00867,NULL,NULL,1.96013333,1.17296667,343.92270000,369.90410000,461.70860000,15.21300000,17.36100000,16.87800000,14.73000000,1.29523333,1.01163333,0.26480000,0.01800000,93413927.00093809,NULL,NULL,577
B00868,-5.2501999999999995,1.5185,1.83313333,1.10373333,12.01006667,12.84826667,11.56020000,12.68700000,9.09600000,14.53500000,18.12600000,1.08596667,0.92406667,0.30490000,0.11426667,34154661.790225215,0.00757778,Active,598
B00868,-5.231199999999999,1.5185,1.83313333,1.10373333,12.01006667,12.84826667,11.56020000,12.68700000,9.09600000,14.53500000,18.12600000,1.08596667,0.92406667,0.30490000,0.11426667,34154661.790225215,0.00757778,Active,598
B00868,-5.24,1.5185,1.83313333,1.10373333,12.01006667,12.84826667,11.56020000,12.68700000,9.09600000,14.53500000,18.12600000,1.08596667,0.92406667,0.30490000,0.11426667,34154661.790225215,0.00757778,Active,598
B00869,NULL,0.8198,2.03106667,1.22883333,8.14473333,8.50966667,8.01383333,18.96300000,17.65500000,22.17900000,23.48700000,1.29426667,0.54700000,0.44606667,0.03543333,19698398.692471053,0.00248889,Paid,686
B00870,NULL,NULL,0.76016667,0.43516667,1314.01206667,1360.42096667,1249.16553333,7.57800000,17.55600000,32.14500000,22.16700000,0.51323333,2.08246667,0.57403333,0.11793333,531251017.08906406,NULL,NULL,716
B00871,NULL,1.6067,1.77446667,1.15203333,23.25040000,24.66340000,21.78513333,15.33900000,14.33700000,29.97900000,30.98100000,1.30910000,1.25000000,0.33486667,0.13376667,194770867.46817833,0.00495000,Default,723
B00872,NULL,0.9377,2.26496667,1.30166667,5.18160000,5.49026667,4.73003333,12.30900000,15.26400000,35.24100000,32.28600000,0.64550000,0.48863333,0.34183333,0.12126667,33414149.331585895,0.00256667,Paid,624
B00873,NULL,0.1652,0.77203333,0.61956667,15.11510000,15.81993333,21.71735000,10.58700000,18.67800000,20.92500000,12.83400000,0.18613333,1.10085000,0.39820000,0.31670000,2187163.7325026677,0.00518333,Active,703
B00874,NULL,2.9787,1.16690000,0.85633333,16.96880000,17.67643333,16.52666667,14.43900000,15.45900000,30.04500000,29.02500000,0.40303333,0.98316667,0.47350000,0.07156667,21797925.34654608,0.00258889,"Past due",798
B00875,NULL,NULL,1.34053333,0.85953333,673.72340000,701.96906667,657.28880000,11.26200000,13.76700000,22.98600000,20.48100000,0.38210000,1.45570000,0.46900000,0.05120000,50486078.65615242,NULL,NULL,739
B00876,NULL,0.5103,0.84413333,0.63996667,35.73590000,36.96146667,35.20206667,12.45600000,13.15200000,31.77600000,31.08000000,0.23840000,3.04910000,0.57940000,0.11036667,48686058.49453162,0.00188889,"Past due",710
B00877,NULL,0.8744,1.93850000,1.33233333,8.18056667,8.55233333,7.92980000,14.99700000,17.36400000,14.94000000,12.57300000,1.42613333,0.53303333,0.43463333,0.08533333,28910355.192453664,0.00458889,Active,729
B00878,NULL,0.8984,1.24323333,0.65620000,5.94030000,3.45736667,7.67740000,13.73100000,19.77000000,22.69500000,16.65600000,0.38133333,0.51895000,0.32506667,0.19930000,50778963.52163423,0.00430000,Active,659
B00879,NULL,1.7815,1.04020000,0.81620000,29.00086667,30.86203333,26.96430000,15.20400000,17.23800000,16.87500000,14.84100000,0.27836667,1.18250000,0.29620000,0.20890000,83960218.33494288,0.01571667,Active,662
B00880,NULL,0.6717,0.53423333,0.34320000,29.98300000,31.67320000,28.78570000,13.77600000,20.42400000,34.12500000,27.47700000,0.17743333,1.81430000,0.36413333,0.43920000,47790311.98281376,0.01134444,"Past due",668
B00881,NULL,1.8099,1.75000000,1.29040000,11.72576667,12.29093333,11.20063333,10.12200000,17.78700000,35.78700000,28.12200000,0.86520000,0.89200000,0.41110000,0.01936667,64666676.81024209,0.00313333,Active,638
B00882,NULL,NULL,3.52023333,1.84460000,702.01406667,756.28403333,601.40153333,17.16900000,13.60800000,18.48000000,22.04100000,1.12096667,0.34923333,0.27326667,0.00000000,302804903.0399361,NULL,NULL,666
B00883,-5.0337,0.7579,1.49950000,1.15193333,11.46123333,7.80950000,10.38480000,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,0.00320833,"Past due",715
B00883,-5.0675,0.7579,1.49950000,1.15193333,11.46123333,7.80950000,10.38480000,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,0.00320833,"Past due",715
B00883,-5.028499999999999,0.7579,1.49950000,1.15193333,11.46123333,7.80950000,10.38480000,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,0.00320833,"Past due",715
B00883,-5.0317,0.7579,1.49950000,1.15193333,11.46123333,7.80950000,10.38480000,8.10600000,11.61300000,28.56900000,25.06200000,0.46410000,0.67986667,0.32433333,0.13616667,12470061.983603382,0.00320833,"Past due",715
B00884,NULL,NULL,1.24923333,0.64166667,21.10723333,22.06526667,20.03310000,14.95200000,20.60700000,28.16700000,22.51200000,0.71996667,1.69373333,0.44373333,0.09800000,80632866.3076893,0.00520000,Active,749
B00885,NULL,1.3000,1.78120000,1.20853333,7.08736667,3.74313333,6.46820000,17.69700000,13.92600000,20.42100000,24.19200000,0.60056667,0.66400000,0.48556667,0.03230000,66524237.22098294,0.00096667,Paid,727
B00886,NULL,1.3247,1.58163333,1.32423333,15.11396667,15.70896667,14.40833333,12.86700000,15.48600000,32.83800000,30.21900000,1.08180000,0.74040000,0.49700000,0.13440000,5622031.773525771,0.00461667,Active,683
B00887,NULL,1.1547,1.86936667,1.41130000,8.82850000,9.34876667,8.50866667,15.25800000,20.12700000,23.81400000,18.94500000,0.36793333,0.45050000,0.33940000,0.05680000,72075484.71164824,0.00374444,Active,704
B00888,NULL,NULL,1.01456667,0.66890000,15.49750000,16.02080000,14.22943333,16.33200000,10.77300000,33.27600000,38.83500000,0.41733333,0.90690000,0.59413333,0.07843333,3197986.98305236,0.00120000,Active,631
B00889,NULL,NULL,1.39670000,0.64676667,572.48583333,604.61630000,516.49256667,12.90300000,10.89300000,29.47800000,31.48800000,0.37133333,0.62170000,0.37153333,0.04460000,121321556.87558061,NULL,NULL,678
B00890,NULL,NULL,1.39770000,0.91513333,364.72563333,390.26046667,334.68290000,15.78900000,8.54100000,29.90700000,37.15500000,0.28443333,1.11080000,0.28493333,0.42683333,219753432.1571044,NULL,NULL,583
B00891,NULL,0.7134,1.37680000,0.99653333,8.10050000,8.48856667,7.55266667,13.59300000,9.96000000,35.05200000,38.68500000,1.07373333,0.64963333,0.42096667,0.12360000,14189439.686376484,0.00106667,Active,698
B00892,NULL,NULL,1.22806667,0.77756667,471.78030000,496.99890000,431.05033333,13.28100000,11.96400000,40.16700000,41.48400000,0.48243333,0.72183333,0.37503333,0.16946667,31907807.71396422,NULL,NULL,738
B00893,NULL,0.9044,1.54070000,1.27146667,17.14740000,17.92003333,16.84230000,14.69700000,15.06900000,26.31900000,25.94700000,0.51543333,1.51060000,0.43903333,0.27726667,9823054.215248246,0.00258333,"Past due",776
B00894,NULL,NULL,2.04463333,1.30416667,497.98653333,525.20750000,708.20850000,9.61200000,12.75300000,25.67100000,22.53000000,1.04503333,0.51920000,0.37466667,0.06420000,11492646.845226603,NULL,NULL,701
B00895,NULL,1.6722,1.19023333,0.63620000,21.77916667,22.75883333,21.12006667,17.30400000,17.67600000,28.24500000,27.87300000,0.35756667,1.53873333,0.43670000,0.05666667,2648345.1692071785,0.00148333,Active,703
B00896,NULL,1.2117,1.38216667,1.02290000,18.91803333,19.69070000,17.85200000,15.39300000,18.03300000,21.51000000,18.87000000,1.57430000,0.70716667,0.49310000,0.04666667,17122042.447639212,0.00243333,Active,729
B00897,NULL,1.2334,2.55076667,2.04376667,8.58966667,9.09420000,8.28906667,10.33200000,10.51200000,14.23500000,14.05500000,0.96450000,0.44326667,0.35123333,0.03546667,28953511.629276775,0.00567500,Paid,742
B00898,-4.9427,NULL,1.16626667,0.73730000,6.20426667,6.68913333,8.36430000,14.13900000,11.19000000,15.19800000,18.14700000,0.64583333,0.77110000,0.26756667,0.13435000,4930248.068246905,0.00496667,Active,749
B00899,NULL,1.4236,2.24560000,1.26233333,10.18463333,10.67256667,9.65080000,14.55900000,9.50700000,27.21900000,32.27100000,1.07406667,0.46056667,0.43763333,0.06820000,35088187.66368397,0.00195000,Paid,647
B00900,NULL,0.8838,0.76713333,0.34553333,12.34670000,12.91426667,16.27840000,16.67100000,12.52200000,13.61100000,17.76000000,0.61363333,1.01355000,0.40530000,0.11825000,20382846.41685823,0.00608333,Active,722
B00901,NULL,1.8428,1.21176667,0.72683333,18.13980000,19.19170000,15.80166667,16.70100000,16.14000000,20.04900000,20.61000000,0.75986667,1.51150000,0.34233333,0.13176667,65831684.381495126,0.00411111,Default,654
B00902,NULL,0.9299,2.14366667,1.53243333,5.99653333,6.35740000,5.73180000,14.13000000,14.45700000,22.86000000,22.53300000,0.90003333,0.54663333,0.33573333,0.08216667,31544268.345792584,0.00197500,Paid,554
B00903,NULL,1.3833,0.76136667,0.57273333,12.18766667,12.77600000,17.63130000,15.09000000,14.92500000,19.65600000,19.82100000,0.21330000,0.82005000,0.43336667,0.35590000,6580547.822353419,0.00083333,Active,673
B00904,NULL,NULL,0.94750000,0.52540000,21.30690000,22.87733333,19.02460000,10.74000000,18.50100000,26.81700000,19.05600000,0.14150000,1.09166667,0.28266667,0.06266667,25159963.772726305,0.00228333,Active,697
B00905,NULL,1.0315,1.09750000,0.83460000,16.99153333,17.76883333,16.44113333,10.32000000,16.06800000,27.12300000,21.37500000,0.59230000,0.94773333,0.42916667,0.18936667,40896673.49285871,0.00381667,Active,638
B00906,NULL,0.8849,2.21670000,1.60803333,12.73743333,13.46643333,11.34826667,13.45200000,15.12900000,23.43000000,21.75300000,1.12853333,0.40803333,0.34493333,0.12010000,5584699.515093839,0.00896667,Active,673
B00907,NULL,0.8702,3.12870000,2.08170000,4.38603333,1.67420000,3.89430000,19.66200000,18.42600000,25.02000000,26.25600000,0.82643333,0.34693333,0.30310000,0.04453333,27195800.60167162,0.00336667,Active,706
B00908,NULL,2.2872,0.99736667,0.76420000,12.09236667,12.59610000,16.68375000,13.17000000,16.62300000,33.26100000,29.80800000,0.48743333,1.65785000,0.49530000,0.08435000,16289395.603661338,0.00146667,Active,683
B00909,NULL,NULL,1.70820000,1.34346667,461.20486667,485.90643333,414.09836667,17.58900000,15.57000000,21.25200000,23.27100000,0.77260000,0.69830000,0.37403333,0.04243333,13546693.286868362,NULL,NULL,704
B00910,NULL,1.4322,2.37780000,1.65700000,7.48696667,7.92353333,6.75430000,20.47800000,16.15200000,27.83400000,32.16000000,0.64856667,0.48190000,0.34003333,0.09660000,142301266.3961668,0.00090000,Active,817
B00911,NULL,NULL,1.40590000,0.87483333,12.06900000,12.55930000,11.27473333,12.47400000,23.23500000,28.47000000,17.70900000,0.78260000,0.70280000,0.48886667,0.11723333,25495500.791759793,0.00253333,Active,683
B00912,-4.7303,0.9334,0.50246667,0.36090000,40.42080000,41.75823333,39.99976667,9.17400000,16.41000000,23.08500000,15.84900000,0.25763333,1.60700000,0.60410000,0.11066667,29899042.84422523,0.00100000,Active,730
B00912,-4.7496,0.9334,0.50246667,0.36090000,40.42080000,41.75823333,39.99976667,9.17400000,16.41000000,23.08500000,15.84900000,0.25763333,1.60700000,0.60410000,0.11066667,29899042.84422523,0.00100000,Active,730
B00912,-4.7383999999999995,0.9334,0.50246667,0.36090000,40.42080000,41.75823333,39.99976667,9.17400000,16.41000000,23.08500000,15.84900000,0.25763333,1.60700000,0.60410000,0.11066667,29899042.84422523,0.00100000,Active,730
B00913,NULL,NULL,1.49640000,1.11260000,723.31146667,584.14053333,636.97543333,9.36900000,8.50500000,16.95000000,17.81400000,0.39843333,7.83660000,0.37880000,1.98206667,13201216.440032044,NULL,NULL,710
B00914,-4.9364,NULL,2.67396667,1.47046667,8.55640000,9.10353333,8.44593333,13.44900000,14.40600000,32.39400000,31.43700000,0.70903333,0.50833333,0.31023333,0.07400000,17333497.54430689,0.00488333,Active,753
B00914,-4.9532,NULL,2.67396667,1.47046667,8.55640000,9.10353333,8.44593333,13.44900000,14.40600000,32.39400000,31.43700000,0.70903333,0.50833333,0.31023333,0.07400000,17333497.54430689,0.00488333,Active,753
B00915,NULL,NULL,1.58423333,1.19713333,40.12790000,42.26533333,37.51660000,16.25400000,14.11200000,27.38400000,29.52600000,0.96040000,2.98210000,0.36943333,0.07853333,23128074.542807147,0.01676667,Active,641
B00916,NULL,NULL,1.32590000,1.09090000,25.78603333,26.97766667,22.67216667,9.92700000,19.08900000,24.16500000,15.00300000,0.63180000,1.78796667,0.42656667,0.19156667,114645175.20607285,0.00146667,Paid,725
B00917,NULL,NULL,0.53453333,0.30070000,638.00313333,660.59203333,944.90185000,10.76400000,12.90300000,19.06500000,16.92600000,0.63193333,2.30390000,0.57456667,0.05140000,143774815.90654996,NULL,NULL,681
B00918,NULL,1.6018,0.61726667,0.46126667,547.88733333,566.70293333,511.28853333,12.16800000,18.36900000,22.72200000,16.52100000,0.21183333,61.44916667,0.57910000,0.02110000,13895314306.726238,0.00820000,Active,720
B00919,NULL,NULL,2.91740000,1.77140000,10.87720000,11.54383333,10.61723333,18.49800000,12.41400000,16.19400000,22.27800000,1.22703333,0.34730000,0.33243333,0.02436667,9713730.381469848,0.00706667,"Past due",626
B00920,NULL,NULL,1.10643333,0.84390000,11.00583333,11.48703333,10.42346667,14.64300000,12.00900000,23.97000000,26.60400000,0.51810000,1.16323333,0.46083333,0.10130000,252271970.26339215,0.00423333,Active,578
B00921,NULL,NULL,0.93036667,0.61093333,8.07493333,8.45043333,11.66350000,12.52800000,13.52700000,26.49300000,25.49400000,0.37216667,0.76835000,0.44913333,0.07995000,570969833.1657963,0.00740000,Active,763
B00922,NULL,0.8946,2.01230000,1.57646667,8.23650000,8.89290000,7.74973333,9.15600000,18.87000000,18.81900000,9.10500000,0.45853333,0.60866667,0.25223333,0.09770000,49251145.43146751,0.00502500,Active,589
B00923,NULL,1.0053,1.11896667,0.71786667,15.09420000,15.92256667,14.39466667,5.87700000,14.10600000,32.16600000,23.93700000,0.22290000,1.21163333,0.36083333,0.22896667,117907837.69668598,0.00172222,Active,662
B00924,NULL,1.3851,1.76536667,1.05533333,10.14763333,10.61356667,9.55750000,17.64300000,16.13400000,17.49600000,19.00500000,1.04566667,0.51510000,0.44100000,0.04503333,41664879.64540571,0.00220000,"Past due",569
B00925,NULL,NULL,1.67376667,1.11180000,888.37873333,943.54356667,867.97593333,11.45700000,7.89300000,28.08000000,31.64400000,0.71880000,1.15186667,0.32216667,0.47920000,4170309.494856746,NULL,NULL,633
B00926,NULL,NULL,1.05483333,0.65126667,15.36700000,15.96946667,14.25156667,10.39800000,13.20300000,32.29800000,29.49300000,0.89633333,0.83650000,0.50520000,0.01440000,125202152.64053054,0.00241667,"Past due",697
B00927,NULL,1.0343,1.55756667,1.14610000,14.68733333,15.36516667,13.87223333,14.82600000,14.86500000,28.15800000,28.11900000,0.54576667,0.62673333,0.42850000,0.16390000,114963657.8204435,0.00270000,Active,695
B00928,NULL,0.5631,2.38520000,1.43103333,16.29103333,11.36890000,14.58913333,18.12300000,15.57900000,19.46700000,22.01100000,0.48260000,0.55906667,0.32280000,0.06933333,215851186.83553973,0.00337778,Paid,692
B00929,NULL,NULL,2.27923333,1.70680000,903.57986667,943.98713333,885.07636667,10.44000000,14.41200000,27.89400000,23.92200000,1.01373333,0.60493333,0.44613333,0.00716667,552003401.3706882,NULL,NULL,669
B00930,NULL,0.8546,1.89733333,1.08376667,3.94453333,4.17930000,5.21870000,13.17900000,16.92900000,20.44200000,16.69200000,0.95690000,0.25365000,0.33926667,0.10490000,22321281.184798263,0.00277778,Active,681
B00931,NULL,NULL,1.00796667,0.59786667,786.64373333,828.02063333,753.05720000,11.59800000,10.92600000,29.40000000,30.07200000,0.42456667,1.59780000,0.39303333,0.22206667,29284002.553862218,NULL,NULL,791
B00932,NULL,0.7700,1.73320000,1.15736667,9.85736667,10.46140000,9.30943333,8.95200000,9.94200000,11.64300000,10.65300000,0.69840000,0.74506667,0.32283333,0.15090000,6762491.335802312,0.00191667,Active,809
B00933,-4.7458,1.7727,1.13140000,0.92420000,18.89043333,19.53460000,18.00783333,16.96200000,11.18100000,25.37400000,31.15500000,0.61070000,1.12933333,0.59430000,0.07930000,95569774.73389126,0.00033333,"Past due",708
B00934,NULL,NULL,3.86360000,2.74013333,664.28670000,715.51780000,585.11256667,12.58800000,20.25600000,26.27400000,18.60600000,0.61010000,0.24426667,0.26386667,0.07550000,502696596.2205882,NULL,NULL,687
B00935,NULL,0.3594,2.05670000,1.51063333,10.23093333,10.67900000,9.10826667,17.29500000,17.54400000,10.01400000,9.76500000,0.89616667,0.59646667,0.45343333,0.14976667,39072245.00439867,0.00316667,Active,658
