borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow,FLAG_EMPTY_EBITDA,FLAG_INTEREST_EXPENSE,FLAG_CAPEX
B00900,2024,334433189,189049962,145111926,138423263,11273616,223003873,99899257,0,589283055,47819157,9769207,15526512,19802703,133440028,0,0,0
B00901,2022,1301499583,803669603,479226129,453196138,42908564,688176343,298149918,77133842,435170912,320222588,140873583,81834824,62603000,559849800,0,0,0
B00901,2023,1298788201,762771187,477073449,451097685,12774901,204886482,176041930,41878182,1188518027,275147774,77260732,284356918,88928099,610356459,0,0,0
B00901,2024,1495742656,897443692,525706999,495792146,58012438,930415384,625274490,73316389,1769642525,147888135,234598552,173850047,101520198,690403842,0,0,0
B00902,2022,366555661,207765395,157867998,150536885,22638876,301552748,140252373,0,807874889,59234142,28417663,33110048,19485898,194080595,0,0,0
B00902,2023,391093726,234391711,126168048,118346174,17966088,239310608,210904508,54105776,173273329,92241755,58786007,64506617,12299333,160339011,0,0,0
B00902,2024,487568172,295735700,153071208,143319845,30154006,401655258,311846907,8190791,424711511,35822222,27878256,96811913,9996510,131044321,0,0,0
B00903,2022,59108368,29577282,27242830,26060663,0,0,0,4091582,39945110,7739879,3528745,3615486,2605947,25011107,0,0,0
B00903,2023,65872981,34834297,27802976,26485517,959684,15503782,9809092,8860702,137482293,13338401,9383520,6325500,2563916,18059136,0,1,0
B00903,2024,79713120,38194655,38033517,36439255,4064702,65665627,51931349,9213423,124568621,13518342,4155816,13422354,1600472,31213107,0,0,0
B00904,2022,402888978,259405310,138378636,130320857,7531780,135599000,60301211,0,844775400,29747369,64828841,120627499,20042985,101392964,0,0,0
B00904,2023,361930390,233897634,106557346,99318739,8159268,146896041,87626188,27620860,775393393,37906524,30074629,76623055,20471052,66194854,0,0,0
B00904,2024,423355356,277615504,114357935,105890828,3074161,55345912,36379383,0,741498280,76006638,66116378,28120477,19638210,114936984,0,0,0
B00905,2022,610845128,344642668,256778573,244561671,32573873,496408756,425934151,0,1176079122,104420647,39476712,122482017,20948429,167467670,0,0,0
B00905,2023,585940696,308850441,275704845,263986032,10908645,166242032,96224311,77985427,1115584427,45707262,79184499,143714919,15433352,238080204,0,0,0
B00905,2024,643220459,348320066,293714902,280850493,14576796,222142731,145697243,21994351,184229622,61158581,57372134,29041695,28063473,238523290,0,0,0
B00906,2022,428226004,260458414,150236198,141671678,14794615,403123013,330042478,25487549,1068440663,64499700,58350897,31854354,32444305,138066770,0,0,0
B00906,2023,436106676,261687215,169104331,160382198,8584961,233922634,146105697,51847749,383553501,71243128,17432085,120658016,18151262,135633852,0,0,0
B00906,2024,458706458,263498218,163396974,154222845,15492576,422141049,288120058,31857847,176006100,61629496,56305140,52072901,31716564,127409586,0,0,0
B00907,2022,721055647,467582095,246852042,232430930,49148164,665063109,283332914,821882,1791123174,165540816,49543457,211804016,42515710,232110197,0,0,0
B00907,2023,694358541,443667122,NULL,224752529,66740277,903116064,630016404,0,1474871658,162485946,100408214,54444609,11430342,246101236,1,0,0
B00907,2024,655688650,452726074,NULL,172667676,34115237,461640561,396121404,61101983,308635395,125793543,127605517,116922213,24981738,193586239,1,0,1
B00908,2022,215484038,93372592,118323045,114013365,0,0,0,16984159,414314964,26180762,11541986,34710137,5989281,113401360,0,0,0
B00908,2023,209222809,92230391,104811568,100627112,3316675,51344790,44330651,8663329,185401078,25649207,22400129,22667409,11617625,144404972,0,0,0
B00908,2024,192599053,82622801,95495143,91643162,15435057,238947059,178533368,0,201581210,37536304,15503669,40583425,14168814,120236260,0,0,0
B00909,2022,326938124,183999050,135940230,129401468,368078,232349532,184385961,19844072,230969532,48099933,27305993,72641037,23754893,112757283,0,0,0
B00909,2023,405390060,222404886,167367120,159259319,259432,470462202,371347693,19708347,491399588,88188835,58919057,23493158,29816011,137481239,0,0,0
B00909,2024,478787337,273086181,169189624,159613878,381689,102259400,77016701,0,288553042,106138853,28871723,56809464,13724961,134715260,0,0,0
B00910,2022,1702698674,1030328008,624892155,590838182,121012032,1923879684,1475082918,232551481,3987458731,400777138,200418887,223028341,55346771,818202406,0,0,0
B00910,2023,1661490458,1020257131,567928751,534698942,101125946,1607725692,1133968198,271603444,1274923784,409420680,156210702,376313832,46674553,533615574,0,0,0
B00910,2024,2152118951,1302367091,799078776,756036397,61512121,977935152,490508038,0,4837140018,432085812,248527801,446109993,159237078,673320063,0,0,0
B00911,2022,501863409,237105236,234839306,224802038,25553562,421675942,262134057,42623665,735167553,58091083,52629123,52706208,15946434,258755933,0,0,0
B00911,2023,456447815,194725307,243617899,234488943,21602408,356475379,220088187,68584298,327447094,60708083,49239069,88116586,25170047,222841264,0,0,0
B00911,2024,478387896,207603846,251164155,241596398,14593682,240819829,151924284,14018837,351284698,79893822,62192913,56921132,30128809,209451125,0,0,0
B00912,2022,456177994,156343467,285238942,276115383,6213768,107937438,75184081,14232397,616284755,28508302,25520946,52342371,11992078,199539639,0,0,0
B00912,2023,487995847,175734087,304724986,294965070,5209786,90497584,69468474,0,237611475,28805894,19067324,13503774,12834291,186590551,0,0,1
B00912,2024,516560359,187801065,321611771,311280564,15403242,267564943,190094764,53544938,1233383146,95213485,51696579,67219898,13585537,243622974,0,1,1
B00913,2022,111321626,60526834,44676043,42449611,41886,2382241,1081279,14020784,167572999,16362079,4527430,10304395,6882452,53820343,0,0,0
B00913,2023,102552131,56792270,38480178,36429136,56109,73229444,55688736,4447833,133341528,5701161,5275343,10989850,8078596,47083602,0,0,0
B00913,2024,101930784,56840748,NULL,40759342,80358,103239854,76074401,0,163383601,11178168,6582362,11444012,3248309,28343635,1,0,0
B00914,2022,215993517,136033593,73172095,68852225,4925554,92464518,41888200,12020763,224291627,22408756,18820355,63774108,3277281,70990444,0,0,0
B00914,2023,208300446,130746399,67828111,63662103,8198397,153903659,72893287,12611403,332718591,43414786,13821849,27047211,3264571,89293562,0,0,0
B00914,2024,210834788,129118618,68788643,64571948,16449913,308804495,190147501,3110256,246619068,28717346,30490625,52171138,14956131,54644997,0,0,0
B00915,2022,232316203,134290820,92234481,87588157,824078,14038806,9420600,0,484790854,42324946,25940266,45881114,9876116,111349418,0,1,0
B00915,2023,239763860,128676532,95855618,91060341,13762049,234447168,192647118,17736819,187001839,53279088,7397899,40742973,15531789,94736244,0,0,0
B00915,2024,287267030,158626902,106721376,100976036,13498272,229953522,157895625,36769823,143856318,39458574,34850082,40373303,15295107,140428996,0,0,0
B00916,2022,1068156235,529011746,497458043,476094919,131895715,1573141882,1378946930,65938682,967930959,71640973,87132943,108643507,55553030,665711299,0,0,0
B00916,2023,1229857867,649219465,493775279,469178122,25170019,300206950,185539287,75426467,1645168403,194944160,167787888,230506960,92140643,526064580,0,0,0
B00916,2024,1403941478,692986140,663363145,635284316,11527975,137496050,82835407,38714423,1569841769,147770195,147748010,169812938,101844640,438393038,0,0,0
B00917,2022,1468924412,522294889,858837284,829458796,879529,568990279,260641376,0,1127367462,271026029,89697095,64205843,63499626,1097526344,0,0,0
B00917,2023,1464508995,512055314,856863163,827572984,852344,499495455,347959803,77035412,413255114,135754748,81203231,228302003,16855214,863265257,0,0,0
B00917,2024,1571670699,528570323,964779503,933346090,0,345613766,185697286,0,1894701484,128277546,52768747,35261597,60968289,1124808059,0,1,0
B00918,2022,94430914664,35227718173,54615397794,52726779501,2458180938,30198783022,26302603007,1053296148,116711098579,20343739379,9835858554,11508808589,2919381662,62471416922,0,0,0
B00918,2023,102011349238,35638436973,62869328593,60829101609,6609576160,81198724320,56379888107,2309514128,217752419993,9922662055,8648631819,10476965867,5811542747,79873286649,0,0,0
B00918,2024,111794496804,39351303930,67370924202,65135034266,40381065,496081879,367094882,0,125711506443,10384825942,3556050288,5378677733,6629611768,89937225261,0,0,0
B00919,2022,286510688,183770978,94168215,88438002,6829470,222819567,187914110,15628812,85994011,62216704,14428822,66266765,8594031,114763436,0,0,0
B00919,2023,367702601,224376932,124714079,117360027,10499808,342568721,188583225,1016041,734715282,88101454,44639955,27114553,5361213,98691395,0,0,0
B00919,2024,343429499,207933387,133730437,126861848,14916445,486666731,241599782,0,780351813,54880876,28351601,12144147,15077063,116179230,0,0,0
B00920,2022,3305798633,1664431676,1597135621,1531019649,146095438,1724857588,1485968280,0,6960599482,487659378,169322859,464655183,159783814,2232075760,0,0,0
B00920,2023,3506896676,1765569156,1731856090,1661718157,217124154,2563449285,1775478926,0,4938027767,583960638,193008553,710237161,65627233,1734626019,0,0,0
B00920,2024,3558182046,1755868212,1656753784,1585590144,106525289,1257677556,954419557,382196238,1597201305,619336177,332391174,206316563,191188745,1910335430,0,0,0
B00921,2022,5477092311,2766429616,2453515733,2343973887,200165929,3536921764,1723989504,565461891,4198020426,467098005,370181860,732803047,152894151,2405691315,0,0,0
B00921,2023,6191639899,2905268845,NULL,3017171655,0,0,0,321019575,11539215550,825649721,381933220,1343569871,383666346,3348134260,1,0,0
B00921,2024,6574745968,3167584620,2972341092,2840846173,227002665,4011125516,3358957553,0,14638080083,1308355070,587975901,493222643,286130767,3435366566,0,0,0
B00922,2022,525119242,357139335,140879638,130377254,26257280,418193299,363394825,50004351,1046934975,73580217,72923699,98915181,25333133,185476480,0,0,0
B00922,2023,483039021,319277611,126465184,116804404,10222748,162815217,80673578,0,799308265,34164257,66684713,81139553,11851742,154613405,0,0,0
B00922,2024,402900433,276076697,115469894,107411886,12912840,205659647,174595214,35671866,266230728,38044310,59611692,26554231,16855178,89034888,0,0,0
B00923,2022,1357415537,812024960,542139300,514990990,22941700,346896307,145992360,170426673,2117805407,100493414,115697255,402553200,51393649,690840279,0,0,0
B00923,2023,1329013810,812809291,497076901,470496625,57108416,863523572,607200688,53608125,2464593675,72259010,200656900,286378922,46674183,464065391,0,0,0
B00923,2024,1583804267,958384737,584534425,552858340,37877081,572730863,387441472,76469953,3706401976,106894277,77435705,214900983,57808856,633458524,0,0,1
B00924,2022,444593573,225403175,191060202,182168331,13819221,241663002,132364174,17810521,981716028,61727881,33572980,61045176,24080718,179366426,0,0,0
B00924,2023,322774810,157858084,155679052,149223556,14501253,253590008,110701668,1199614,376383089,70379643,25159870,38896993,9331034,99782581,0,0,0
B00924,2024,347277771,181690755,163568906,156623351,22470019,392943434,288231842,22265029,177241869,80331753,41704830,11993505,17573330,160968318,0,0,0
B00925,2022,67340362,39173496,24627701,23280894,18324,85397815,51389946,1865709,43707378,8729280,2639950,19094470,1845126,18754306,0,0,1
B00925,2023,75094280,44897308,27962380,26460495,39427,8971274,8026226,11068814,183267405,11355729,2273608,2870771,2057583,21508913,0,0,1
B00925,2024,90374953,58670572,26068493,24260994,33533,32138977,25069104,5850662,209343315,9141345,8513775,22571635,2475446,26949494,0,0,0
B00926,2022,813228148,364823617,440447672,424183110,20488772,301571201,134943521,0,532312157,96971166,56937276,134289705,34229931,281551467,0,0,0
B00926,2023,857828331,404718356,431246391,414089825,47878140,704711236,470018365,0,625423503,112739715,37575207,173986159,56928763,510198167,0,0,0
B00926,2024,803201528,375748745,426752325,410688295,24520131,360908175,237906519,15591267,362454982,77080701,71853342,104702043,56249304,307459592,0,0,0
B00927,2022,697963954,353486559,326114276,312154997,15575966,337142123,288372353,98710306,1102231523,132003935,75291407,124690276,38300362,214913063,0,0,0
B00927,2023,830646661,421414782,378306795,361693862,24390551,527934013,285878342,0,864508264,165487223,81647339,119311016,27155621,440092172,0,0,0
B00927,2024,947324022,486402108,400653961,381707481,41526546,898842990,720483100,178810492,1247166011,100281509,43179983,147291463,37646620,367760592,0,0,0
B00928,2022,1365422343,888231598,379017536,351709090,36503010,1319464980,793998656,0,2689614203,212877687,108686794,103459751,80553801,339934976,0,0,0
B00928,2023,1639435388,964316032,601457480,568668773,25352787,916420722,379889493,113036816,1546687585,325489748,214178965,59291873,85309512,763074586,0,0,0
B00928,2024,1362069820,797204919,NULL,495607368,29486704,1065848360,776419487,90295599,2922866178,340153783,139388507,375387787,46453872,625598353,1,0,0
B00929,2022,3787124546,1911235152,1693561490,1617819000,2335613,1143214604,898724837,0,3727408251,568656000,119670895,581909596,204031095,1128053533,0,0,0
B00929,2023,3717738644,1772795150,1788125601,1713770829,2078941,7504840429,5836408446,113600198,3596866679,186681904,278822064,577676517,69107706,2012950067,0,0,0
B00929,2024,4139058788,2158663440,1946315929,1863534754,1561119,3825840084,2580247673,24466533,5903739724,611056435,562318257,646335383,87631934,2142202647,0,0,0
B00930,2022,167295140,98051492,65522355,62176453,9127530,159420878,103086037,21229656,321575367,17758131,15845762,5577145,13246518,42262160,0,0,0
B00930,2023,172062743,100239845,63455082,60013828,0,0,0,12912946,41549952,35790585,25451636,22124939,3808321,79245806,0,0,0
B00930,2024,156135786,95562599,49539256,46416541,9243363,161444010,83129292,12367806,67977049,19554069,14217568,38587380,6001955,39100433,0,0,0
B00931,2022,461590328,245576263,184259876,175028070,334410,269110104,179082121,0,364203642,34468833,34577365,59696507,6313597,193788299,0,0,0
B00931,2023,500021583,268119383,228909102,218908671,425845,289446968,154108605,43245968,610861065,52425326,41441858,64716802,25024848,144243193,0,0,0
B00931,2024,480155118,262388212,183477530,173874428,131476,54842912,27246573,28344031,899564237,99445614,18048536,130022813,19359215,196064226,0,0,0
B00932,2022,64209135,41152586,20890132,19605950,3656576,57447161,35809030,7784901,41097725,3533557,8763997,10904085,4981777,14177161,0,0,0
B00932,2023,57440199,34021702,19943589,18794786,1514807,23798585,21412693,2547515,116134245,5648067,2192244,2320947,691717,23707903,0,0,0
B00932,2024,61403939,37980259,21862628,20634550,1748261,27466306,14957375,5773423,55769177,8909081,2050409,2084326,2861424,27253223,0,0,1
B00933,2022,547792589,195777640,337986138,327030287,32550814,600568517,525058888,17346025,809385186,126065427,11442773,50551954,24784709,315222793,0,0,0
B00933,2023,638917269,217290879,411550754,398772409,22216644,409901182,358809561,20187222,489572180,112254187,13217131,59363243,36471808,380827753,0,0,0
B00933,2024,720278542,254986794,419036889,404631319,14110853,260347850,145519751,41611594,1029660206,114978713,64644101,80177248,30723808,503501115,0,0,0
B00934,2022,9603927970,6281894728,2938912603,2746834044,7329653,12554172903,9575774579,805828820,17983240248,1672440499,1512073431,721488252,648295505,2493214542,0,0,0
B00934,2023,9547981301,6164474640,2627108160,2436148534,2087145,13340609238,9378800253,824726460,15315711997,899790877,923014462,2300535475,550211465,2758123827,0,0,0
B00934,2024,8993347350,6257299660,2432981060,2253114113,4997061,5452367780,3386930294,547727949,20875998700,1360483082,1782122099,2425856015,195625828,1785741267,0,0,0
