borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score
B00899,NULL,1.4236,2.24560000,1.26233333,0.54203333,0.56586667,0.49890000,14.55900000,9.50700000,27.21900000,32.27100000,1.07406667,0.46056667,0.43763333,0.06820000,35088187.66368397,Paid,647
B00900,NULL,0.8838,0.76713333,0.34553333,0.12346667,0.12913333,0.16280000,16.67100000,12.52200000,13.61100000,17.76000000,0.61363333,1.01355000,0.40530000,0.11825000,20382846.41685823,Active,722
B00901,NULL,1.8428,1.21176667,0.72683333,0.43776667,0.46376667,0.37736667,16.70100000,16.14000000,20.04900000,20.61000000,0.75986667,1.51150000,0.34233333,0.13176667,65831684.381495126,Default,654
B00902,NULL,0.9299,2.14366667,1.53243333,0.59963333,0.63573333,0.57320000,14.13000000,14.45700000,22.86000000,22.53300000,0.90003333,0.54663333,0.33573333,0.08216667,31544268.345792584,Paid,554
B00903,NULL,1.3833,0.76136667,0.57273333,0.39083333,0.40846667,0.57965000,15.09000000,14.92500000,19.65600000,19.82100000,0.21330000,0.82005000,0.43336667,0.35590000,6580547.822353419,Active,673
B00904,NULL,NULL,0.94750000,0.52540000,0.21306667,0.22876667,0.19023333,10.74000000,18.50100000,26.81700000,19.05600000,0.14150000,1.09166667,0.28266667,0.06266667,25159963.772726305,Active,697
B00905,NULL,1.0315,1.09750000,0.83460000,0.39516667,0.41416667,0.38160000,10.32000000,16.06800000,27.12300000,21.37500000,0.59230000,0.94773333,0.42916667,0.18936667,40896673.49285871,Active,638
B00906,NULL,0.8849,2.21670000,1.60803333,0.71330000,0.75573333,0.60733333,13.45200000,15.12900000,23.43000000,21.75300000,1.12853333,0.40803333,0.34493333,0.12010000,5584699.515093839,Active,673
B00907,NULL,0.8702,3.12870000,2.08170000,0.43860000,0.16743333,0.38943333,19.66200000,18.42600000,25.02000000,26.25600000,0.82643333,0.34693333,0.30310000,0.04453333,27195800.60167162,Active,706
B00908,NULL,2.2872,0.99736667,0.76420000,0.29903333,0.31156667,0.40395000,13.17000000,16.62300000,33.26100000,29.80800000,0.48743333,1.65785000,0.49530000,0.08435000,16289395.603661338,Active,683
B00909,NULL,NULL,1.70820000,1.34346667,0.46123333,0.48590000,0.41410000,17.58900000,15.57000000,21.25200000,23.27100000,0.77260000,0.69830000,0.37403333,0.04243333,13546693.286868362,NULL,704
B00910,NULL,1.4322,2.37780000,1.65700000,0.37993333,0.40263333,0.36340000,20.47800000,16.15200000,27.83400000,32.16000000,0.64856667,0.48190000,0.34003333,0.09660000,142301266.3961668,Active,817
B00911,NULL,NULL,1.40590000,0.87483333,0.38456667,0.40130000,0.36973333,12.47400000,23.23500000,28.47000000,17.70900000,0.78260000,0.70280000,0.48886667,0.11723333,25495500.791759793,Active,683
B00912,-4.7303,0.9334,0.50246667,0.36090000,0.40423333,0.41756667,0.40000000,9.17400000,16.41000000,23.08500000,15.84900000,0.25763333,1.60700000,0.60410000,0.11066667,29899042.84422523,Active,730
B00912,-4.7496,0.9334,0.50246667,0.36090000,0.40423333,0.41756667,0.40000000,9.17400000,16.41000000,23.08500000,15.84900000,0.25763333,1.60700000,0.60410000,0.11066667,29899042.84422523,Active,730
B00912,-4.7383999999999995,0.9334,0.50246667,0.36090000,0.40423333,0.41756667,0.40000000,9.17400000,16.41000000,23.08500000,15.84900000,0.25763333,1.60700000,0.60410000,0.11066667,29899042.84422523,Active,730
B00913,NULL,NULL,1.49640000,1.11260000,0.72333333,0.58413333,0.63696667,9.36900000,8.50500000,16.95000000,17.81400000,0.39843333,7.83660000,0.37880000,1.98206667,13201216.440032044,NULL,710
B00914,-4.9364,NULL,2.67396667,1.47046667,0.43626667,0.46470000,0.41890000,13.44900000,14.40600000,32.39400000,31.43700000,0.70903333,0.50833333,0.31023333,0.07400000,17333497.54430689,Active,753
B00914,-4.9532,NULL,2.67396667,1.47046667,0.43626667,0.46470000,0.41890000,13.44900000,14.40600000,32.39400000,31.43700000,0.70903333,0.50833333,0.31023333,0.07400000,17333497.54430689,Active,753
B00915,NULL,NULL,1.58423333,1.19713333,0.50536667,0.53300000,0.45363333,16.25400000,14.11200000,27.38400000,29.52600000,0.96040000,2.98210000,0.36943333,0.07853333,23128074.542807147,Active,641
B00916,NULL,NULL,1.32590000,1.09090000,0.36616667,0.38293333,0.32723333,9.92700000,19.08900000,24.16500000,15.00300000,0.63180000,1.78796667,0.42656667,0.19156667,114645175.20607285,Paid,725
B00917,NULL,NULL,0.53453333,0.30070000,0.63800000,0.66060000,0.94490000,10.76400000,12.90300000,19.06500000,16.92600000,0.63193333,2.30390000,0.57456667,0.05140000,143774815.90654996,NULL,681
B00918,NULL,1.6018,0.61726667,0.46126667,0.91593333,0.94726667,0.85926667,12.16800000,18.36900000,22.72200000,16.52100000,0.21183333,61.44916667,0.57910000,0.02110000,13895314306.726238,Active,720
B00919,NULL,NULL,2.91740000,1.77140000,0.36393333,0.38440000,0.34483333,18.49800000,12.41400000,16.19400000,22.27800000,1.22703333,0.34730000,0.33243333,0.02436667,9713730.381469848,"Past due",626
B00920,NULL,NULL,1.10643333,0.84390000,0.33963333,0.35413333,0.33446667,14.64300000,12.00900000,23.97000000,26.60400000,0.51810000,1.16323333,0.46083333,0.10130000,252271970.26339215,Active,578
B00921,NULL,NULL,0.93036667,0.61093333,0.08073333,0.08450000,0.11660000,12.52800000,13.52700000,26.49300000,25.49400000,0.37216667,0.76835000,0.44913333,0.07995000,570969833.1657963,Active,763
B00922,NULL,0.8946,2.01230000,1.57646667,0.48086667,0.51813333,0.43863333,9.15600000,18.87000000,18.81900000,9.10500000,0.45853333,0.60866667,0.25223333,0.09770000,49251145.43146751,Active,589
B00923,NULL,1.0053,1.11896667,0.71786667,0.39813333,0.42033333,0.38056667,5.87700000,14.10600000,32.16600000,23.93700000,0.22290000,1.21163333,0.36083333,0.22896667,117907837.69668598,Active,662
B00924,NULL,1.3851,1.76536667,1.05533333,0.31056667,0.32453333,0.29046667,17.64300000,16.13400000,17.49600000,19.00500000,1.04566667,0.51510000,0.44100000,0.04503333,41664879.64540571,"Past due",569
B00925,NULL,NULL,1.67376667,1.11180000,0.88836667,0.94353333,0.86796667,11.45700000,7.89300000,28.08000000,31.64400000,0.71880000,1.15186667,0.32216667,0.47920000,4170309.494856746,NULL,633
B00926,NULL,NULL,1.05483333,0.65126667,0.41313333,0.42990000,0.37706667,10.39800000,13.20300000,32.29800000,29.49300000,0.89633333,0.83650000,0.50520000,0.01440000,125202152.64053054,"Past due",697
B00927,NULL,1.0343,1.55756667,1.14610000,0.42263333,0.44310000,0.40100000,14.82600000,14.86500000,28.15800000,28.11900000,0.54576667,0.62673333,0.42850000,0.16390000,114963657.8204435,Active,695
B00928,NULL,0.5631,2.38520000,1.43103333,0.45196667,0.42516667,0.39116667,18.12300000,15.57900000,19.46700000,22.01100000,0.48260000,0.55906667,0.32280000,0.06933333,215851186.83553973,Paid,692
B00929,NULL,NULL,2.27923333,1.70680000,0.90356667,0.94396667,0.88506667,10.44000000,14.41200000,27.89400000,23.92200000,1.01373333,0.60493333,0.44613333,0.00716667,552003401.3706882,NULL,669
B00930,NULL,0.8546,1.89733333,1.08376667,0.39446667,0.41793333,0.52185000,13.17900000,16.92900000,20.44200000,16.69200000,0.95690000,0.25365000,0.33926667,0.10490000,22321281.184798263,Active,681
B00931,NULL,NULL,1.00796667,0.59786667,0.78666667,0.82800000,0.75306667,11.59800000,10.92600000,29.40000000,30.07200000,0.42456667,1.59780000,0.39303333,0.22206667,29284002.553862218,NULL,791
B00932,NULL,0.7700,1.73320000,1.15736667,0.25943333,0.27603333,0.22363333,8.95200000,9.94200000,11.64300000,10.65300000,0.69840000,0.74506667,0.32283333,0.15090000,6762491.335802312,Active,809
B00933,-4.7458,1.7727,1.13140000,0.92420000,0.18893333,0.19533333,0.18006667,16.96200000,11.18100000,25.37400000,31.15500000,0.61070000,1.12933333,0.59430000,0.07930000,95569774.73389126,"Past due",708
B00934,NULL,NULL,3.86360000,2.74013333,0.66430000,0.71553333,0.58510000,12.58800000,20.25600000,26.27400000,18.60600000,0.61010000,0.24426667,0.26386667,0.07550000,502696596.2205882,NULL,687
B00935,NULL,0.3594,2.05670000,1.51063333,0.47400000,0.49503333,0.42773333,17.29500000,17.54400000,10.01400000,9.76500000,0.89616667,0.59646667,0.45343333,0.14976667,39072245.00439867,Active,658
B00936,NULL,NULL,1.01670000,0.60776667,0.70293333,0.74453333,0.63346667,16.82100000,17.32200000,24.31500000,23.81400000,0.54203333,3.86096667,0.33676667,0.45886667,101648744.48458193,NULL,847
B00937,NULL,NULL,1.89430000,1.31346667,0.51133333,0.54446667,0.45633333,14.98500000,17.80500000,27.04200000,24.22200000,0.31253333,0.68820000,0.30380000,0.06206667,215989153.62923908,NULL,711
B00938,NULL,NULL,2.33193333,1.32306667,0.42920000,0.45430000,0.40656667,13.11000000,11.61600000,11.28000000,12.77400000,1.33376667,0.49780000,0.34423333,0.09563333,64483543.7236569,NULL,619
B00939,NULL,1.5656,2.72003333,2.12780000,0.74453333,0.77973333,0.68976667,17.48400000,10.43700000,22.89300000,29.94000000,2.03656667,0.39086667,0.41873333,0.01850000,83558488.9014656,Active,647
B00940,NULL,NULL,1.76930000,1.09793333,0.91286667,0.94790000,0.84096667,14.96400000,16.26000000,27.61500000,26.31900000,0.53056667,0.71756667,0.51960000,0.03816667,29698806.512950253,NULL,674
B00941,NULL,1.2317,0.75686667,0.53540000,0.13440000,0.14050000,0.18910000,17.69400000,16.26600000,20.94600000,22.37400000,0.16526667,0.72620000,0.44066667,0.07035000,94179936.144624,Active,703
B00942,-5.1237,1.2289,1.92776667,1.27006667,0.43536667,0.45710000,0.42370000,11.23500000,16.27200000,17.82000000,12.78300000,1.43063333,0.47416667,0.40250000,0.08973333,484014858.4274319,Active,684
B00942,-5.1416,1.2289,1.92776667,1.27006667,0.43536667,0.45710000,0.42370000,11.23500000,16.27200000,17.82000000,12.78300000,1.43063333,0.47416667,0.40250000,0.08973333,484014858.4274319,Active,684
B00942,-5.1305000000000005,1.2289,1.92776667,1.27006667,0.43536667,0.45710000,0.42370000,11.23500000,16.27200000,17.82000000,12.78300000,1.43063333,0.47416667,0.40250000,0.08973333,484014858.4274319,Active,684
B00943,NULL,1.2641,2.16636667,1.30646667,0.69756667,0.72943333,0.65700000,16.94400000,12.03600000,27.09000000,31.99800000,0.89436667,0.56423333,0.43266667,0.06046667,83645334.77479899,Active,627
B00944,NULL,NULL,1.11883333,0.70470000,0.15240000,0.16320000,0.36670000,14.21700000,18.70500000,19.14900000,14.66100000,0.30233333,0.69080000,0.28620000,0.22480000,82492411.0310118,NULL,637
B00945,NULL,0.9722,2.48566667,1.49666667,0.40703333,0.43083333,0.38450000,13.86000000,13.13400000,30.74100000,31.46700000,1.24023333,0.42896667,0.37060000,0.12716667,12538744.197113043,"Past due",678
B00946,NULL,1.1542,1.11126667,0.74786667,0.41150000,0.43036667,0.38250000,12.29700000,17.34300000,18.27900000,13.23300000,0.67046667,1.01063333,0.44776667,0.24556667,17450190.708027266,Paid,661
B00947,NULL,NULL,1.27313333,0.69313333,0.89453333,0.93650000,0.85500000,14.01600000,16.08600000,23.07000000,21.00000000,0.32110000,0.97766667,0.43293333,0.22063333,56302011.75016188,NULL,641
B00948,NULL,NULL,1.27086667,0.70780000,0.17813333,0.15126667,0.17100000,13.93800000,21.71100000,28.57500000,20.80200000,0.66846667,0.75990000,0.43240000,0.15460000,40671248.294088595,Active,685
B00949,-5.1245,0.9162,1.06626667,0.77246667,0.13146667,0.13813333,0.12186667,16.10400000,11.85600000,14.09700000,18.34500000,0.39500000,0.95540000,0.39326667,0.06830000,65480995.495238826,Default,660
B00949,-5.1128,0.9162,1.06626667,0.77246667,0.13146667,0.13813333,0.12186667,16.10400000,11.85600000,14.09700000,18.34500000,0.39500000,0.95540000,0.39326667,0.06830000,65480995.495238826,Default,660
B00949,-5.1412,0.9162,1.06626667,0.77246667,0.13146667,0.13813333,0.12186667,16.10400000,11.85600000,14.09700000,18.34500000,0.39500000,0.95540000,0.39326667,0.06830000,65480995.495238826,Default,660
B00950,NULL,NULL,1.43270000,1.17206667,0.36833333,0.22000000,0.35433333,19.49100000,18.18300000,23.99700000,25.30500000,0.23636667,1.45570000,0.31620000,0.24983333,19159546.898873262,Active,623
B00951,NULL,1.7750,2.00703333,1.43410000,0.49393333,0.52700000,0.44833333,11.23800000,13.27800000,17.19300000,15.15300000,0.52780000,0.76450000,0.31070000,0.14803333,19332087.015302937,Active,807
B00952,NULL,1.8473,1.77320000,1.07160000,0.81526667,0.84956667,0.73490000,14.35500000,18.59400000,30.26400000,26.02500000,0.89960000,0.59883333,0.47743333,0.07373333,23532121.014160883,Active,710
B00953,NULL,0.1616,0.76340000,0.53800000,0.21696667,0.22660000,0.19363333,12.59100000,16.95300000,33.44100000,29.07900000,0.71143333,1.72866667,0.44846667,0.18976667,225770966.5441029,Paid,593
B00954,NULL,NULL,1.55593333,1.11743333,0.54680000,0.31016667,0.51653333,16.37400000,12.58200000,33.10500000,36.89700000,0.36453333,0.83076667,0.36376667,0.10536667,104630845.80858393,NULL,835
B00955,NULL,1.1903,1.72550000,1.09753333,0.54316667,0.57090000,0.49703333,9.19200000,12.32400000,22.99200000,19.86000000,0.85213333,0.68683333,0.38410000,0.12980000,81638094.28348468,Active,675
B00956,NULL,NULL,0.95203333,0.64190000,0.16876667,0.12436667,0.15670000,12.61800000,18.06300000,23.29200000,17.84700000,0.34836667,1.09750000,0.46913333,0.08273333,7182661.3575522965,Active,709
B00957,NULL,0.6579,2.34523333,1.77513333,0.48300000,0.50540000,0.44940000,16.35600000,13.24800000,27.15900000,30.26700000,0.80703333,0.41356667,0.44033333,0.02330000,102571566.87511717,Active,841
B00958,NULL,0.8742,0.99523333,0.69160000,0.20900000,0.22053333,0.27100000,11.74200000,21.28800000,37.52100000,27.97500000,0.24626667,1.05855000,0.35020000,0.05000000,13165718.004387695,Active,796
B00959,NULL,2.0015,1.25540000,0.80056667,0.42233333,0.44376667,0.38736667,14.85300000,16.63500000,23.98200000,22.20000000,0.29706667,0.91793333,0.39180000,0.21690000,55379159.66686409,Active,682
B00960,NULL,1.4871,0.95406667,0.48603333,0.47583333,0.50023333,0.63605000,16.02300000,13.70700000,41.85900000,44.17500000,0.37526667,1.80720000,0.39703333,0.38710000,354432323.66006625,Active,605
B00961,NULL,1.1611,2.45463333,1.66063333,0.66406667,0.69736667,0.58626667,16.06800000,10.79400000,20.55600000,25.83000000,2.42410000,0.40650000,0.39996667,0.05216667,14810274.922144962,"Past due",576
B00962,NULL,NULL,2.14646667,1.63186667,1.10946667,1.16963333,1.04780000,13.30800000,13.36200000,31.51800000,31.46400000,0.64800000,0.49446667,0.36880000,0.02936667,87484217.7880612,NULL,680
B00963,-4.7298,1.7026,1.38250000,0.93566667,0.12216667,0.12620000,0.11456667,17.31300000,20.45400000,19.35300000,16.21200000,0.77976667,0.79146667,0.60200000,0.06470000,713357437.9454935,Active,813
B00963,-4.7189,1.7026,1.38250000,0.93566667,0.12216667,0.12620000,0.11456667,17.31300000,20.45400000,19.35300000,16.21200000,0.77976667,0.79146667,0.60200000,0.06470000,713357437.9454935,Active,813
B00963,-4.7543999999999995,1.7026,1.38250000,0.93566667,0.12216667,0.12620000,0.11456667,17.31300000,20.45400000,19.35300000,16.21200000,0.77976667,0.79146667,0.60200000,0.06470000,713357437.9454935,Active,813
B00963,-4.747199999999999,1.7026,1.38250000,0.93566667,0.12216667,0.12620000,0.11456667,17.31300000,20.45400000,19.35300000,16.21200000,0.77976667,0.79146667,0.60200000,0.06470000,713357437.9454935,Active,813
B00964,NULL,1.2918,1.59120000,1.13156667,0.52223333,0.54870000,0.71725000,16.15500000,15.27000000,20.94900000,21.83400000,0.31403333,0.38470000,0.38926667,0.07475000,18012840.60787046,Active,771
B00965,NULL,2.8476,0.85463333,0.64306667,0.36193333,0.05873333,0.51715000,11.61000000,20.61900000,24.81900000,15.81000000,0.72110000,1.00475000,0.38240000,0.26950000,127303970.2770407,Default,655
B00966,NULL,0.4129,1.00326667,0.68466667,0.39963333,0.41563333,0.37533333,15.99300000,10.80300000,24.74400000,29.93400000,0.67470000,1.18533333,0.49096667,0.18780000,188675375.27070254,Default,720
B00967,NULL,2.1456,1.07526667,0.75116667,0.07570000,0.08156667,0.11150000,8.40600000,17.26200000,16.14300000,7.28700000,0.39723333,0.84845000,0.27950000,0.01285000,10481198.188672623,Active,706
B00968,NULL,1.0635,1.15893333,0.60716667,0.36733333,0.38376667,0.50215000,12.49500000,11.40000000,25.77900000,26.87400000,0.50196667,0.83720000,0.44483333,0.09125000,289795973.2831933,"Past due",604
B00969,NULL,0.9636,2.12136667,1.01786667,0.51563333,0.53946667,0.47640000,13.29300000,16.95000000,19.38600000,15.72900000,0.67300000,0.54793333,0.43386667,0.04306667,490397134.8847098,Active,759
B00970,NULL,1.2364,1.80260000,1.36193333,0.35206667,0.37533333,0.46955000,11.76000000,10.01100000,29.52600000,31.27500000,0.44346667,0.35410000,0.29763333,0.03205000,76443155.50239749,Active,744
B00971,NULL,1.1832,0.39540000,0.25713333,0.22283333,0.23266667,0.33780000,15.95400000,16.22100000,17.70300000,17.43600000,0.28730000,2.19300000,0.46630000,0.27465000,74611960.4311345,Active,767
B00972,NULL,1.2834,1.61670000,1.07260000,0.12883333,0.13440000,0.11906667,15.27300000,14.58600000,31.64700000,32.33400000,0.37390000,0.67750000,0.46466667,0.07710000,84777741.28055887,Active,706
B00973,NULL,1.6109,1.80993333,1.10336667,0.45573333,0.30443333,0.42870000,8.79600000,15.22500000,24.80400000,18.37500000,2.54090000,0.75100000,0.42986667,0.00643333,47983228.21988344,Default,599
B00974,NULL,1.4188,1.10673333,0.67750000,0.26053333,0.22426667,0.23926667,12.24900000,14.82600000,24.57600000,21.99900000,0.57496667,1.85246667,0.46930000,0.19543333,7824536.13446537,Active,648
B00975,NULL,1.1344,0.77010000,0.41620000,0.22326667,0.07696667,0.20950000,12.75000000,14.10300000,16.07100000,14.71800000,1.06673333,1.39900000,0.60150000,0.12980000,116807871.94873661,Active,641
B00976,NULL,2.7198,1.41316667,0.97616667,0.12736667,0.08780000,0.12163333,13.70400000,13.97700000,30.41100000,30.13800000,0.77803333,0.59803333,0.48160000,0.08810000,35883206.61006143,Paid,688
B00977,NULL,2.0646,0.64563333,0.48233333,0.17103333,0.17760000,0.16706667,15.09300000,18.04200000,25.49100000,22.54200000,0.36803333,2.90433333,0.52320000,0.51573333,7979126.21752639,Active,704
B00978,NULL,0.9295,0.95210000,0.51923333,0.17463333,0.14346667,0.16173333,12.25200000,15.30600000,17.28600000,14.23200000,1.05396667,1.15446667,0.59693333,0.08143333,217488699.1080885,Active,692
B00979,NULL,NULL,0.46293333,0.20623333,0.62166667,0.65236667,0.90510000,12.52800000,20.36400000,25.97100000,18.13500000,0.14433333,64.16495000,0.44066667,0.14130000,50926720.96182492,Paid,815
B00980,NULL,NULL,1.75833333,1.25426667,0.64830000,0.68020000,0.61986667,12.24600000,14.45100000,31.10100000,28.89600000,0.50053333,0.60073333,0.40483333,0.15073333,35119474.765077055,NULL,662
B00981,NULL,0.7421,0.95453333,0.56336667,0.21216667,0.15693333,0.19873333,13.25400000,13.86600000,31.01400000,30.40200000,0.32776667,0.99093333,0.59460000,0.03396667,12972253.463091098,Active,665
B00982,NULL,0.7390,1.64716667,1.20473333,0.83413333,0.87193333,0.81046667,15.93000000,11.17800000,30.77100000,35.52300000,0.31876667,0.60253333,0.44073333,0.06716667,354078071.4583878,Paid,722
B00983,NULL,0.4014,0.61153333,0.39800000,0.12293333,0.12786667,0.17605000,9.31800000,12.76200000,11.61600000,8.17200000,0.46380000,1.22830000,0.48930000,0.01580000,180778523.2375657,Active,723
B00984,NULL,NULL,1.25176667,0.65823333,0.15536667,0.16330000,0.14770000,10.66200000,13.33200000,33.03000000,30.36000000,0.43703333,0.87906667,0.38960000,0.12086667,824273474.4039066,Paid,631
B00985,NULL,1.4011,1.21480000,0.68283333,0.59566667,0.62216667,0.54600000,16.28400000,18.56100000,21.54000000,19.26300000,0.75386667,0.63630000,0.45713333,0.09506667,2165122.991459453,Default,697
B00986,-4.9634,2.1327,2.02736667,1.26886667,0.42216667,0.44943333,0.36400000,7.12800000,20.79900000,38.12100000,24.45000000,0.34713333,0.61643333,0.29236667,0.07156667,315543144.4591327,Active,785
B00987,NULL,NULL,3.00646667,2.07410000,0.58586667,0.62656667,0.51460000,14.78100000,16.71300000,35.29200000,33.36000000,1.65770000,0.56876667,0.29073333,0.15720000,9922411.224659106,Active,614
