borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score
B00912,-4.7383999999999995,0.9334,0.50246667,0.36090000,4.04210000,4.17580000,3.99993333,9.17400000,16.41000000,23.08500000,15.84900000,0.25763333,1.60700000,0.60410000,0.11066667,29899042.84422523,Active,730
B00913,NULL,NULL,1.49640000,1.11260000,7.23313333,5.84140000,6.36976667,9.36900000,8.50500000,16.95000000,17.81400000,0.39843333,7.83660000,0.37880000,1.98206667,13201216.440032044,NULL,710
B00914,-4.9364,NULL,2.67396667,1.47046667,4.36283333,4.64686667,4.18886667,13.44900000,14.40600000,32.39400000,31.43700000,0.70903333,0.50833333,0.31023333,0.07400000,17333497.54430689,Active,753
B00914,-4.9532,NULL,2.67396667,1.47046667,4.36283333,4.64686667,4.18886667,13.44900000,14.40600000,32.39400000,31.43700000,0.70903333,0.50833333,0.31023333,0.07400000,17333497.54430689,Active,753
B00915,NULL,NULL,1.58423333,1.19713333,5.05346667,5.33023333,4.53640000,16.25400000,14.11200000,27.38400000,29.52600000,0.96040000,2.98210000,0.36943333,0.07853333,23128074.542807147,Active,641
B00916,NULL,NULL,1.32590000,1.09090000,3.66146667,3.82926667,3.27233333,9.92700000,19.08900000,24.16500000,15.00300000,0.63180000,1.78796667,0.42656667,0.19156667,114645175.20607285,Paid,725
B00917,NULL,NULL,0.53453333,0.30070000,6.38003333,6.60590000,9.44905000,10.76400000,12.90300000,19.06500000,16.92600000,0.63193333,2.30390000,0.57456667,0.05140000,143774815.90654996,NULL,681
B00918,NULL,1.6018,0.61726667,0.46126667,9.15943333,9.47250000,8.59253333,12.16800000,18.36900000,22.72200000,16.52100000,0.21183333,61.44916667,0.57910000,0.02110000,13895314306.726238,Active,720
B00919,NULL,NULL,2.91740000,1.77140000,3.63913333,3.84400000,3.44806667,18.49800000,12.41400000,16.19400000,22.27800000,1.22703333,0.34730000,0.33243333,0.02436667,9713730.381469848,"Past due",626
B00920,NULL,NULL,1.10643333,0.84390000,3.39660000,3.54160000,3.34456667,14.64300000,12.00900000,23.97000000,26.60400000,0.51810000,1.16323333,0.46083333,0.10130000,252271970.26339215,Active,578
B00921,NULL,NULL,0.93036667,0.61093333,0.80750000,0.84503333,1.16635000,12.52800000,13.52700000,26.49300000,25.49400000,0.37216667,0.76835000,0.44913333,0.07995000,570969833.1657963,Active,763
B00922,NULL,0.8946,2.01230000,1.57646667,4.80873333,5.18160000,4.38626667,9.15600000,18.87000000,18.81900000,9.10500000,0.45853333,0.60866667,0.25223333,0.09770000,49251145.43146751,Active,589
B00923,NULL,1.0053,1.11896667,0.71786667,3.98103333,4.20346667,3.80550000,5.87700000,14.10600000,32.16600000,23.93700000,0.22290000,1.21163333,0.36083333,0.22896667,117907837.69668598,Active,662
B00924,NULL,1.3851,1.76536667,1.05533333,3.10583333,3.24520000,2.90493333,17.64300000,16.13400000,17.49600000,19.00500000,1.04566667,0.51510000,0.44100000,0.04503333,41664879.64540571,"Past due",569
B00925,NULL,NULL,1.67376667,1.11180000,8.88380000,9.43543333,8.67976667,11.45700000,7.89300000,28.08000000,31.64400000,0.71880000,1.15186667,0.32216667,0.47920000,4170309.494856746,NULL,633
B00926,NULL,NULL,1.05483333,0.65126667,4.13133333,4.29910000,3.77056667,10.39800000,13.20300000,32.29800000,29.49300000,0.89633333,0.83650000,0.50520000,0.01440000,125202152.64053054,"Past due",697
B00927,NULL,1.0343,1.55756667,1.14610000,4.22630000,4.43093333,4.00970000,14.82600000,14.86500000,28.15800000,28.11900000,0.54576667,0.62673333,0.42850000,0.16390000,114963657.8204435,Active,695
B00928,NULL,0.5631,2.38520000,1.43103333,4.51963333,4.25186667,3.91183333,18.12300000,15.57900000,19.46700000,22.01100000,0.48260000,0.55906667,0.32280000,0.06933333,215851186.83553973,Paid,692
B00929,NULL,NULL,2.27923333,1.70680000,9.03580000,9.43983333,8.85076667,10.44000000,14.41200000,27.89400000,23.92200000,1.01373333,0.60493333,0.44613333,0.00716667,552003401.3706882,NULL,669
B00930,NULL,0.8546,1.89733333,1.08376667,3.94453333,4.17930000,5.21870000,13.17900000,16.92900000,20.44200000,16.69200000,0.95690000,0.25365000,0.33926667,0.10490000,22321281.184798263,Active,681
B00931,NULL,NULL,1.00796667,0.59786667,7.86643333,8.28020000,7.53060000,11.59800000,10.92600000,29.40000000,30.07200000,0.42456667,1.59780000,0.39303333,0.22206667,29284002.553862218,NULL,791
B00932,NULL,0.7700,1.73320000,1.15736667,2.59426667,2.76003333,2.23613333,8.95200000,9.94200000,11.64300000,10.65300000,0.69840000,0.74506667,0.32283333,0.15090000,6762491.335802312,Active,809
B00933,-4.7458,1.7727,1.13140000,0.92420000,1.88903333,1.95343333,1.80080000,16.96200000,11.18100000,25.37400000,31.15500000,0.61070000,1.12933333,0.59430000,0.07930000,95569774.73389126,"Past due",708
B00934,NULL,NULL,3.86360000,2.74013333,6.64290000,7.15516667,5.85110000,12.58800000,20.25600000,26.27400000,18.60600000,0.61010000,0.24426667,0.26386667,0.07550000,502696596.2205882,NULL,687
B00935,NULL,0.3594,2.05670000,1.51063333,4.73993333,4.95030000,4.27736667,17.29500000,17.54400000,10.01400000,9.76500000,0.89616667,0.59646667,0.45343333,0.14976667,39072245.00439867,Active,658
B00936,NULL,NULL,1.01670000,0.60776667,7.02896667,7.44540000,6.33453333,16.82100000,17.32200000,24.31500000,23.81400000,0.54203333,3.86096667,0.33676667,0.45886667,101648744.48458193,NULL,847
B00937,NULL,NULL,1.89430000,1.31346667,5.11366667,5.44486667,4.56356667,14.98500000,17.80500000,27.04200000,24.22200000,0.31253333,0.68820000,0.30380000,0.06206667,215989153.62923908,NULL,711
B00938,NULL,NULL,2.33193333,1.32306667,4.29180000,4.54296667,4.06566667,13.11000000,11.61600000,11.28000000,12.77400000,1.33376667,0.49780000,0.34423333,0.09563333,64483543.7236569,NULL,619
B00939,NULL,1.5656,2.72003333,2.12780000,7.44570000,7.79746667,6.89793333,17.48400000,10.43700000,22.89300000,29.94000000,2.03656667,0.39086667,0.41873333,0.01850000,83558488.9014656,Active,647
B00940,NULL,NULL,1.76930000,1.09793333,9.12856667,9.47863333,8.40960000,14.96400000,16.26000000,27.61500000,26.31900000,0.53056667,0.71756667,0.51960000,0.03816667,29698806.512950253,NULL,674
B00941,NULL,1.2317,0.75686667,0.53540000,1.34423333,1.40496667,1.89060000,17.69400000,16.26600000,20.94600000,22.37400000,0.16526667,0.72620000,0.44066667,0.07035000,94179936.144624,Active,703
B00942,-5.1237,1.2289,1.92776667,1.27006667,4.35390000,4.57100000,4.23726667,11.23500000,16.27200000,17.82000000,12.78300000,1.43063333,0.47416667,0.40250000,0.08973333,484014858.4274319,Active,684
B00942,-5.1416,1.2289,1.92776667,1.27006667,4.35390000,4.57100000,4.23726667,11.23500000,16.27200000,17.82000000,12.78300000,1.43063333,0.47416667,0.40250000,0.08973333,484014858.4274319,Active,684
B00942,-5.1305000000000005,1.2289,1.92776667,1.27006667,4.35390000,4.57100000,4.23726667,11.23500000,16.27200000,17.82000000,12.78300000,1.43063333,0.47416667,0.40250000,0.08973333,484014858.4274319,Active,684
B00943,NULL,1.2641,2.16636667,1.30646667,6.97543333,7.29440000,6.56993333,16.94400000,12.03600000,27.09000000,31.99800000,0.89436667,0.56423333,0.43266667,0.06046667,83645334.77479899,Active,627
B00944,NULL,NULL,1.11883333,0.70470000,1.52413333,1.63183333,3.66680000,14.21700000,18.70500000,19.14900000,14.66100000,0.30233333,0.69080000,0.28620000,0.22480000,82492411.0310118,NULL,637
B00945,NULL,0.9722,2.48566667,1.49666667,4.07063333,4.30830000,3.84530000,13.86000000,13.13400000,30.74100000,31.46700000,1.24023333,0.42896667,0.37060000,0.12716667,12538744.197113043,"Past due",678
B00946,NULL,1.1542,1.11126667,0.74786667,4.11503333,4.30390000,3.82466667,12.29700000,17.34300000,18.27900000,13.23300000,0.67046667,1.01063333,0.44776667,0.24556667,17450190.708027266,Paid,661
B00947,NULL,NULL,1.27313333,0.69313333,8.94520000,9.36476667,8.55033333,14.01600000,16.08600000,23.07000000,21.00000000,0.32110000,0.97766667,0.43293333,0.22063333,56302011.75016188,NULL,641
B00948,NULL,NULL,1.27086667,0.70780000,1.78146667,1.51270000,1.70970000,13.93800000,21.71100000,28.57500000,20.80200000,0.66846667,0.75990000,0.43240000,0.15460000,40671248.294088595,Active,685
B00949,-5.1245,0.9162,1.06626667,0.77246667,1.31430000,1.38126667,1.21870000,16.10400000,11.85600000,14.09700000,18.34500000,0.39500000,0.95540000,0.39326667,0.06830000,65480995.495238826,Default,660
B00949,-5.1128,0.9162,1.06626667,0.77246667,1.31430000,1.38126667,1.21870000,16.10400000,11.85600000,14.09700000,18.34500000,0.39500000,0.95540000,0.39326667,0.06830000,65480995.495238826,Default,660
B00949,-5.1412,0.9162,1.06626667,0.77246667,1.31430000,1.38126667,1.21870000,16.10400000,11.85600000,14.09700000,18.34500000,0.39500000,0.95540000,0.39326667,0.06830000,65480995.495238826,Default,660
B00950,NULL,NULL,1.43270000,1.17206667,3.68330000,2.20010000,3.54343333,19.49100000,18.18300000,23.99700000,25.30500000,0.23636667,1.45570000,0.31620000,0.24983333,19159546.898873262,Active,623
B00951,NULL,1.7750,2.00703333,1.43410000,4.93953333,5.27016667,4.48343333,11.23800000,13.27800000,17.19300000,15.15300000,0.52780000,0.76450000,0.31070000,0.14803333,19332087.015302937,Active,807
B00952,NULL,1.8473,1.77320000,1.07160000,8.15260000,8.49576667,7.34906667,14.35500000,18.59400000,30.26400000,26.02500000,0.89960000,0.59883333,0.47743333,0.07373333,23532121.014160883,Active,710
B00953,NULL,0.1616,0.76340000,0.53800000,2.16966667,2.26583333,1.93633333,12.59100000,16.95300000,33.44100000,29.07900000,0.71143333,1.72866667,0.44846667,0.18976667,225770966.5441029,Paid,593
B00954,NULL,NULL,1.55593333,1.11743333,5.46793333,3.10190000,5.16523333,16.37400000,12.58200000,33.10500000,36.89700000,0.36453333,0.83076667,0.36376667,0.10536667,104630845.80858393,NULL,835
B00955,NULL,1.1903,1.72550000,1.09753333,5.43163333,5.70896667,4.97030000,9.19200000,12.32400000,22.99200000,19.86000000,0.85213333,0.68683333,0.38410000,0.12980000,81638094.28348468,Active,675
B00956,NULL,NULL,0.95203333,0.64190000,1.68753333,1.24366667,1.56683333,12.61800000,18.06300000,23.29200000,17.84700000,0.34836667,1.09750000,0.46913333,0.08273333,7182661.3575522965,Active,709
B00957,NULL,0.6579,2.34523333,1.77513333,4.83020000,5.05406667,4.49393333,16.35600000,13.24800000,27.15900000,30.26700000,0.80703333,0.41356667,0.44033333,0.02330000,102571566.87511717,Active,841
B00958,NULL,0.8742,0.99523333,0.69160000,2.08996667,2.20533333,2.70985000,11.74200000,21.28800000,37.52100000,27.97500000,0.24626667,1.05855000,0.35020000,0.05000000,13165718.004387695,Active,796
B00959,NULL,2.0015,1.25540000,0.80056667,4.22326667,4.43766667,3.87356667,14.85300000,16.63500000,23.98200000,22.20000000,0.29706667,0.91793333,0.39180000,0.21690000,55379159.66686409,Active,682
B00960,NULL,1.4871,0.95406667,0.48603333,4.75830000,5.00240000,6.36015000,16.02300000,13.70700000,41.85900000,44.17500000,0.37526667,1.80720000,0.39703333,0.38710000,354432323.66006625,Active,605
B00961,NULL,1.1611,2.45463333,1.66063333,6.64060000,6.97363333,5.86246667,16.06800000,10.79400000,20.55600000,25.83000000,2.42410000,0.40650000,0.39996667,0.05216667,14810274.922144962,"Past due",576
B00962,NULL,NULL,2.14646667,1.63186667,11.09460000,11.69616667,10.47823333,13.30800000,13.36200000,31.51800000,31.46400000,0.64800000,0.49446667,0.36880000,0.02936667,87484217.7880612,NULL,680
B00963,-4.7298,1.7026,1.38250000,0.93566667,1.22166667,1.26220000,1.14563333,17.31300000,20.45400000,19.35300000,16.21200000,0.77976667,0.79146667,0.60200000,0.06470000,713357437.9454935,Active,813
B00963,-4.7189,1.7026,1.38250000,0.93566667,1.22166667,1.26220000,1.14563333,17.31300000,20.45400000,19.35300000,16.21200000,0.77976667,0.79146667,0.60200000,0.06470000,713357437.9454935,Active,813
B00963,-4.7543999999999995,1.7026,1.38250000,0.93566667,1.22166667,1.26220000,1.14563333,17.31300000,20.45400000,19.35300000,16.21200000,0.77976667,0.79146667,0.60200000,0.06470000,713357437.9454935,Active,813
B00963,-4.747199999999999,1.7026,1.38250000,0.93566667,1.22166667,1.26220000,1.14563333,17.31300000,20.45400000,19.35300000,16.21200000,0.77976667,0.79146667,0.60200000,0.06470000,713357437.9454935,Active,813
B00964,NULL,1.2918,1.59120000,1.13156667,5.22220000,5.48703333,7.17250000,16.15500000,15.27000000,20.94900000,21.83400000,0.31403333,0.38470000,0.38926667,0.07475000,18012840.60787046,Active,771
B00965,NULL,2.8476,0.85463333,0.64306667,3.61923333,0.58720000,5.17120000,11.61000000,20.61900000,24.81900000,15.81000000,0.72110000,1.00475000,0.38240000,0.26950000,127303970.2770407,Default,655
B00966,NULL,0.4129,1.00326667,0.68466667,3.99623333,4.15616667,3.75340000,15.99300000,10.80300000,24.74400000,29.93400000,0.67470000,1.18533333,0.49096667,0.18780000,188675375.27070254,Default,720
B00967,NULL,2.1456,1.07526667,0.75116667,0.75673333,0.81560000,1.11460000,8.40600000,17.26200000,16.14300000,7.28700000,0.39723333,0.84845000,0.27950000,0.01285000,10481198.188672623,Active,706
B00968,NULL,1.0635,1.15893333,0.60716667,3.67343333,3.83783333,5.02180000,12.49500000,11.40000000,25.77900000,26.87400000,0.50196667,0.83720000,0.44483333,0.09125000,289795973.2831933,"Past due",604
B00969,NULL,0.9636,2.12136667,1.01786667,5.15613333,5.39470000,4.76430000,13.29300000,16.95000000,19.38600000,15.72900000,0.67300000,0.54793333,0.43386667,0.04306667,490397134.8847098,Active,759
B00970,NULL,1.2364,1.80260000,1.36193333,3.52046667,3.75330000,4.69565000,11.76000000,10.01100000,29.52600000,31.27500000,0.44346667,0.35410000,0.29763333,0.03205000,76443155.50239749,Active,744
B00971,NULL,1.1832,0.39540000,0.25713333,2.22813333,2.32663333,3.37775000,15.95400000,16.22100000,17.70300000,17.43600000,0.28730000,2.19300000,0.46630000,0.27465000,74611960.4311345,Active,767
B00972,NULL,1.2834,1.61670000,1.07260000,1.28810000,1.34383333,1.19076667,15.27300000,14.58600000,31.64700000,32.33400000,0.37390000,0.67750000,0.46466667,0.07710000,84777741.28055887,Active,706
B00973,NULL,1.6109,1.80993333,1.10336667,4.55726667,3.04420000,4.28690000,8.79600000,15.22500000,24.80400000,18.37500000,2.54090000,0.75100000,0.42986667,0.00643333,47983228.21988344,Default,599
B00974,NULL,1.4188,1.10673333,0.67750000,2.60543333,2.24246667,2.39260000,12.24900000,14.82600000,24.57600000,21.99900000,0.57496667,1.85246667,0.46930000,0.19543333,7824536.13446537,Active,648
B00975,NULL,1.1344,0.77010000,0.41620000,2.23273333,0.76973333,2.09490000,12.75000000,14.10300000,16.07100000,14.71800000,1.06673333,1.39900000,0.60150000,0.12980000,116807871.94873661,Active,641
B00976,NULL,2.7198,1.41316667,0.97616667,1.27363333,0.87796667,1.21643333,13.70400000,13.97700000,30.41100000,30.13800000,0.77803333,0.59803333,0.48160000,0.08810000,35883206.61006143,Paid,688
B00977,NULL,2.0646,0.64563333,0.48233333,1.71036667,1.77590000,1.67083333,15.09300000,18.04200000,25.49100000,22.54200000,0.36803333,2.90433333,0.52320000,0.51573333,7979126.21752639,Active,704
B00978,NULL,0.9295,0.95210000,0.51923333,1.74653333,1.43463333,1.61740000,12.25200000,15.30600000,17.28600000,14.23200000,1.05396667,1.15446667,0.59693333,0.08143333,217488699.1080885,Active,692
B00979,NULL,NULL,0.46293333,0.20623333,6.21673333,6.52343333,9.05140000,12.52800000,20.36400000,25.97100000,18.13500000,0.14433333,64.16495000,0.44066667,0.14130000,50926720.96182492,Paid,815
B00980,NULL,NULL,1.75833333,1.25426667,6.48293333,6.80196667,6.19860000,12.24600000,14.45100000,31.10100000,28.89600000,0.50053333,0.60073333,0.40483333,0.15073333,35119474.765077055,NULL,662
B00981,NULL,0.7421,0.95453333,0.56336667,2.12193333,1.56950000,1.98746667,13.25400000,13.86600000,31.01400000,30.40200000,0.32776667,0.99093333,0.59460000,0.03396667,12972253.463091098,Active,665
B00982,NULL,0.7390,1.64716667,1.20473333,8.34116667,8.71946667,8.10480000,15.93000000,11.17800000,30.77100000,35.52300000,0.31876667,0.60253333,0.44073333,0.06716667,354078071.4583878,Paid,722
B00983,NULL,0.4014,0.61153333,0.39800000,1.22920000,1.27843333,1.76090000,9.31800000,12.76200000,11.61600000,8.17200000,0.46380000,1.22830000,0.48930000,0.01580000,180778523.2375657,Active,723
B00984,NULL,NULL,1.25176667,0.65823333,1.55333333,1.63290000,1.47680000,10.66200000,13.33200000,33.03000000,30.36000000,0.43703333,0.87906667,0.38960000,0.12086667,824273474.4039066,Paid,631
B00985,NULL,1.4011,1.21480000,0.68283333,5.95703333,6.22210000,5.45996667,16.28400000,18.56100000,21.54000000,19.26300000,0.75386667,0.63630000,0.45713333,0.09506667,2165122.991459453,Default,697
B00986,-4.9634,2.1327,2.02736667,1.26886667,4.22186667,4.49413333,3.64000000,7.12800000,20.79900000,38.12100000,24.45000000,0.34713333,0.61643333,0.29236667,0.07156667,315543144.4591327,Active,785
B00987,NULL,NULL,3.00646667,2.07410000,5.85903333,6.26593333,5.14590000,14.78100000,16.71300000,35.29200000,33.36000000,1.65770000,0.56876667,0.29073333,0.15720000,9922411.224659106,Active,614
B00988,NULL,1.0076,1.78313333,1.33216667,4.95880000,5.16143333,4.44643333,13.70400000,12.36000000,32.28600000,33.63000000,0.58833333,0.65500000,0.48993333,0.07993333,772353418.5123143,Active,712
B00989,NULL,1.2411,1.00433333,0.73396667,2.80780000,2.97366667,3.87290000,17.68500000,9.38100000,20.07000000,28.37400000,0.17303333,0.85720000,0.34146667,0.07140000,2359319281.743504,Active,619
B00990,NULL,0.9448,1.24100000,0.72930000,3.08256667,3.20690000,2.91593333,10.76700000,7.92600000,20.28900000,23.13000000,0.36046667,0.97120000,0.49773333,0.17923333,17944231.93055045,Paid,652
B00991,-5.0336,0.9007,1.20923333,0.92946667,3.72253333,3.93546667,3.21406667,10.02900000,15.82200000,19.35900000,13.56600000,0.67320000,1.09206667,0.34663333,0.17143333,10063989.939072788,Paid,656
B00992,NULL,1.9390,2.33153333,1.55093333,3.59176667,3.82270000,3.11323333,11.58300000,12.87600000,18.46800000,17.17500000,1.05106667,0.75103333,0.32000000,0.17080000,17203293.125005294,Paid,626
B00993,NULL,NULL,1.06613333,0.53506667,9.46133333,9.84080000,9.34846667,12.96000000,18.79800000,20.30400000,14.46600000,0.62166667,1.08076667,0.49620000,0.12396667,11813411.77821396,NULL,763
B00994,-4.9271,1.9243,2.26790000,1.36203333,6.75676667,7.19086667,6.27583333,15.48900000,16.46700000,25.97700000,24.99900000,0.43640000,0.46706667,0.30856667,0.07960000,28212010.08068674,"Past due",794
B00994,-4.9363,1.9243,2.26790000,1.36203333,6.75676667,7.19086667,6.27583333,15.48900000,16.46700000,25.97700000,24.99900000,0.43640000,0.46706667,0.30856667,0.07960000,28212010.08068674,"Past due",794
B00994,-4.9422,1.9243,2.26790000,1.36203333,6.75676667,7.19086667,6.27583333,15.48900000,16.46700000,25.97700000,24.99900000,0.43640000,0.46706667,0.30856667,0.07960000,28212010.08068674,"Past due",794
B00995,NULL,1.6290,1.74363333,1.38800000,3.06170000,3.22933333,3.07540000,14.50200000,18.44100000,23.85300000,19.91400000,0.51700000,0.80213333,0.36360000,0.10193333,21828574.866158403,Active,595
B00996,NULL,1.8735,1.59706667,0.74250000,5.31996667,5.54500000,7.28445000,18.24600000,17.03100000,28.39500000,29.61000000,0.41350000,0.37915000,0.48586667,0.02830000,19747380.72027818,Active,713
B00997,NULL,1.1619,1.35570000,0.96570000,4.41933333,4.69463333,4.23140000,16.80600000,17.76000000,25.08900000,24.13500000,0.61803333,1.40210000,0.31663333,0.16290000,52388069.307212815,Active,598
B00998,NULL,NULL,1.22480000,0.80043333,8.31643333,8.64396667,7.86526667,12.21900000,13.26300000,27.43500000,26.39100000,0.69920000,0.95746667,0.51010000,0.06593333,3663928.3214362063,NULL,572
B00999,NULL,NULL,2.39136667,1.25856667,3.55623333,3.80856667,3.33170000,14.56200000,19.15500000,36.66900000,32.07600000,0.45476667,0.38950000,0.27986667,0.15090000,40516177.156507224,NULL,668
B01000,NULL,NULL,1.19850000,0.83436667,10.35070000,10.84676667,10.21603333,13.69800000,13.53900000,21.34800000,21.50700000,0.55086667,2.13503333,0.42880000,0.05283333,64416996.804334156,NULL,700
