borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score,ccr_rating,tlr_rating,sdlr_rating,ebit_coverage_ratio_rating,ebitda_coverage_ratio_rating,capex_adjusted_coverage_ratio_rating,AP_rating,AR_rating,inventory_days_rating,CCC_rating,debt_to_equity_rating,operating_cash_flow_coverage_rating,profit_margin_rating,liquidity_ratio_rating,credit_score_rating
B00857,-4.7424,1.169,1.1824,0.7535,0.5095,0.52676667,0.5021,17.388,14.418,24.534,27.504,0.36463333,1.9161,0.59416667,0.1622,950611917.46247,Active,667,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00858,,1.2134,0.8002,0.6517,0.5677,0.47986667,0.5439,13.116,14.136,16.785,15.765,0.47926667,2.24686667,0.58906667,0.2932,21645290.308774974,Paid,656,1,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00859,,1.355,1.0016,0.53786667,0.56423333,0.60063333,0.80745,16.893,14.451,23.454,25.896,0.8131,0.55795,0.30356667,0.0832,51108854.66090891,Paid,680,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00860,,1.5805,1.74126667,1.3282,0.57553333,0.59956667,0.54976667,8.955,15.669,28.236,21.522,0.4608,0.66026667,0.48363333,0.03213333,703795197.7650172,Active,693,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00861,-5.2401,1.2205,1.85186667,1.11473333,0.5204,0.5564,0.50426667,13.188,15.543,21.132,18.777,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,Active,700,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00861,-5.2511,1.2205,1.85186667,1.11473333,0.5204,0.5564,0.50426667,13.188,15.543,21.132,18.777,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,Active,700,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00861,-5.2198,1.2205,1.85186667,1.11473333,0.5204,0.5564,0.50426667,13.188,15.543,21.132,18.777,1.13503333,0.70113333,0.30306667,0.06866667,7377043.31925901,Active,700,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00862,-4.96,1.5037,2.6992,1.57133333,0.65153333,0.6961,0.59823333,11.541,22.107,25.677,15.111,2.19973333,0.39013333,0.29456667,0.0788,8129909.944822821,Active,743,1,2,3,0,0,0,1,1,1,1,0,0,3,0,3
B00862,-4.9475,1.5037,2.6992,1.57133333,0.65153333,0.6961,0.59823333,11.541,22.107,25.677,15.111,2.19973333,0.39013333,0.29456667,0.0788,8129909.944822821,Active,743,1,2,3,0,0,0,1,1,1,1,0,0,3,0,3
B00862,-4.9146,1.5037,2.6992,1.57133333,0.65153333,0.6961,0.59823333,11.541,22.107,25.677,15.111,2.19973333,0.39013333,0.29456667,0.0788,8129909.944822821,Active,743,1,2,3,0,0,0,1,1,1,1,0,0,3,0,3
B00863,,1.4148,0.89503333,0.52606667,0.15816667,0.16636667,0.1519,11.838,18.09,22.551,16.299,1.28486667,2.2484,0.38633333,0.04576667,52012445.60085479,Paid,681,1,2,3,0,0,0,1,1,1,1,1,2,3,0,2
B00864,,,3.09756667,2.3155,0.40593333,0.4343,0.3776,17.175,17.913,29.373,28.635,2.54613333,0.37686667,0.2888,0.01036667,208595765.67999735,Active,601,0,1,2,0,0,0,1,1,1,1,0,0,3,0,1
B00865,,2.2209,2.04476667,1.26136667,0.7785,0.82323333,0.702,11.142,11.046,34.407,34.503,0.5824,0.44313333,0.35103333,0.00253333,21304168.259531725,Active,654,2,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00866,,0.6277,1.7804,1.22556667,0.5124,0.54646667,0.45756667,14.073,10.158,36.726,40.641,0.81813333,0.7953,0.29836667,0.22826667,20886850.352715857,Active,766,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00867,,,1.96013333,1.17296667,0.34393333,0.3699,0.4617,15.213,17.361,16.878,14.73,1.29523333,1.01163333,0.2648,0.018,93413927.00093807,,577,0,2,3,0,0,0,1,1,1,1,1,1,3,0,0
B00868,-5.2501999999999995,1.5185,1.83313333,1.10373333,0.48133333,0.5121,0.4415,12.687,9.096,14.535,18.126,1.08596667,0.92406667,0.3049,0.11426667,34154661.790225215,Active,598,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00868,-5.231199999999999,1.5185,1.83313333,1.10373333,0.48133333,0.5121,0.4415,12.687,9.096,14.535,18.126,1.08596667,0.92406667,0.3049,0.11426667,34154661.790225215,Active,598,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00868,-5.24,1.5185,1.83313333,1.10373333,0.48133333,0.5121,0.4415,12.687,9.096,14.535,18.126,1.08596667,0.92406667,0.3049,0.11426667,34154661.790225215,Active,598,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00869,,0.8198,2.03106667,1.22883333,0.81446667,0.85096667,0.80136667,18.963,17.655,22.179,23.487,1.29426667,0.547,0.44606667,0.03543333,19698398.692471053,Paid,686,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00870,,,0.76016667,0.43516667,1.314,1.36043333,1.24916667,7.578,17.556,32.145,22.167,0.51323333,2.08246667,0.57403333,0.11793333,531251017.08906406,,716,0,2,3,1,0,0,1,1,1,1,2,2,3,0,2
B00871,,1.6067,1.77446667,1.15203333,0.63036667,0.6681,0.5948,15.339,14.337,29.979,30.981,1.3091,1.25,0.33486667,0.13376667,194770867.46817833,Default,723,1,2,3,0,0,0,1,1,1,1,1,1,3,0,2
B00872,,0.9377,2.26496667,1.30166667,0.51813333,0.549,0.473,12.309,15.264,35.241,32.286,0.6455,0.48863333,0.34183333,0.12126667,33414149.331585895,Paid,624,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00873,,0.1652,0.77203333,0.61956667,0.41363333,0.43393333,0.5882,10.587,18.678,20.925,12.834,0.18613333,1.10085,0.3982,0.3167,2187163.7325026677,Active,703,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00874,,2.9787,1.1669,0.85633333,0.16966667,0.17676667,0.16523333,14.439,15.459,30.045,29.025,0.40303333,0.98316667,0.4735,0.07156667,21797925.34654608,Past due,798,2,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00875,,,1.34053333,0.85953333,0.67373333,0.702,0.65726667,11.262,13.767,22.986,20.481,0.3821,1.4557,0.469,0.0512,50486078.65615242,,739,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00876,,0.5103,0.84413333,0.63996667,0.63086667,0.65293333,0.62536667,12.456,13.152,31.776,31.08,0.2384,3.0491,0.5794,0.11036667,48686058.49453162,Past due,710,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00877,,0.8744,1.9385,1.33233333,0.4438,0.46463333,0.41866667,14.997,17.364,14.94,12.573,1.42613333,0.53303333,0.43463333,0.08533333,28910355.192453664,Active,729,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00878,,0.8984,1.24323333,0.6562,0.59403333,0.34573333,0.76775,13.731,19.77,22.695,16.656,0.38133333,0.51895,0.32506667,0.1993,50778963.52163423,Active,659,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00879,,1.7815,1.0402,0.8162,0.5689,0.60943333,0.49436667,15.204,17.238,16.875,14.841,0.27836667,1.1825,0.2962,0.2089,83960218.33494288,Active,662,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00880,,0.6717,0.53423333,0.3432,0.29986667,0.31673333,0.28783333,13.776,20.424,34.125,27.477,0.17743333,1.8143,0.36413333,0.4392,47790311.98281376,Past due,668,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00881,,1.8099,1.75,1.2904,0.55576667,0.58303333,0.5461,10.122,17.787,35.787,28.122,0.8652,0.892,0.4111,0.01936667,64666676.81024209,Active,638,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00882,,,3.52023333,1.8446,0.702,0.75626667,0.60136667,17.169,13.608,18.48,22.041,1.12096667,0.34923333,0.27326667,0.0,302804903.0399361,,666,0,1,3,0,0,0,1,1,1,1,1,0,3,0,1
B00883,-5.0337,0.7579,1.4995,1.15193333,0.32296667,0.29996667,0.28686667,8.106,11.613,28.569,25.062,0.4641,0.67986667,0.32433333,0.13616667,12470061.983603382,Past due,715,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00883,-5.0675,0.7579,1.4995,1.15193333,0.32296667,0.29996667,0.28686667,8.106,11.613,28.569,25.062,0.4641,0.67986667,0.32433333,0.13616667,12470061.983603382,Past due,715,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00883,-5.028499999999999,0.7579,1.4995,1.15193333,0.32296667,0.29996667,0.28686667,8.106,11.613,28.569,25.062,0.4641,0.67986667,0.32433333,0.13616667,12470061.983603382,Past due,715,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00883,-5.0317,0.7579,1.4995,1.15193333,0.32296667,0.29996667,0.28686667,8.106,11.613,28.569,25.062,0.4641,0.67986667,0.32433333,0.13616667,12470061.983603382,Past due,715,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00884,,,1.24923333,0.64166667,0.40816667,0.42693333,0.39486667,14.952,20.607,28.167,22.512,0.71996667,1.69373333,0.44373333,0.098,80632866.3076893,Active,749,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00885,,1.3,1.7812,1.20853333,0.3939,0.37433333,0.3662,17.697,13.926,20.421,24.192,0.60056667,0.664,0.48556667,0.0323,66524237.22098294,Paid,727,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00886,,1.3247,1.58163333,1.32423333,0.32356667,0.33696667,0.31293333,12.867,15.486,32.838,30.219,1.0818,0.7404,0.497,0.1344,5622031.773525771,Active,683,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00887,,1.1547,1.86936667,1.4113,0.58093333,0.6155,0.55346667,15.258,20.127,23.814,18.945,0.36793333,0.4505,0.3394,0.0568,72075484.71164824,Active,704,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00888,,,1.01456667,0.6689,0.15496667,0.16023333,0.1423,16.332,10.773,33.276,38.835,0.41733333,0.9069,0.59413333,0.07843333,3197986.98305236,Active,631,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00889,,,1.3967,0.64676667,0.57246667,0.6046,0.5165,12.903,10.893,29.478,31.488,0.37133333,0.6217,0.37153333,0.0446,121321556.8755806,,678,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00890,,,1.3977,0.91513333,0.36473333,0.39023333,0.33466667,15.789,8.541,29.907,37.155,0.28443333,1.1108,0.28493333,0.42683333,219753432.1571044,,583,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00891,,0.7134,1.3768,0.99653333,0.81006667,0.84883333,0.75526667,13.593,9.96,35.052,38.685,1.07373333,0.64963333,0.42096667,0.1236,14189439.686376484,Active,698,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00892,,,1.22806667,0.77756667,0.47176667,0.497,0.43106667,13.281,11.964,40.167,41.484,0.48243333,0.72183333,0.37503333,0.16946667,31907807.71396422,,738,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00893,,0.9044,1.5407,1.27146667,0.52906667,0.55316667,0.5042,14.697,15.069,26.319,25.947,0.51543333,1.5106,0.43903333,0.27726667,9823054.215248246,Past due,776,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00894,,,2.04463333,1.30416667,0.54756667,0.57733333,0.52206667,9.612,12.753,25.671,22.53,1.04503333,0.5192,0.37466667,0.0642,11492646.845226604,,701,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00895,,1.6722,1.19023333,0.6362,0.47093333,0.4929,0.4527,17.304,17.676,28.245,27.873,0.35756667,1.53873333,0.4367,0.05666667,2648345.1692071785,Active,703,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00896,,1.2117,1.38216667,1.0229,0.18916667,0.1969,0.17853333,15.393,18.033,21.51,18.87,1.5743,0.70716667,0.4931,0.04666667,17122042.447639212,Active,729,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00897,,1.2334,2.55076667,2.04376667,0.4661,0.49193333,0.4355,10.332,10.512,14.235,14.055,0.9645,0.44326667,0.35123333,0.03546667,28953511.629276775,Paid,742,1,2,2,0,0,0,1,1,1,1,2,0,3,0,3
B00898,-4.9427,,1.16626667,0.7373,0.62043333,0.66893333,0.83645,14.139,11.19,15.198,18.147,0.64583333,0.7711,0.26756667,0.13435,4930248.068246905,Active,749,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00899,,1.4236,2.2456,1.26233333,0.54203333,0.56586667,0.4989,14.559,9.507,27.219,32.271,1.07406667,0.46056667,0.43763333,0.0682,35088187.66368397,Paid,647,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00900,,0.8838,0.76713333,0.34553333,0.12346667,0.12913333,0.1628,16.671,12.522,13.611,17.76,0.61363333,1.01355,0.4053,0.11825,20382846.41685823,Active,722,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00901,,1.8428,1.21176667,0.72683333,0.43776667,0.46376667,0.37736667,16.701,16.14,20.049,20.61,0.75986667,1.5115,0.34233333,0.13176667,65831684.381495126,Default,654,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00902,,0.9299,2.14366667,1.53243333,0.59963333,0.63573333,0.5732,14.13,14.457,22.86,22.533,0.90003333,0.54663333,0.33573333,0.08216667,31544268.345792584,Paid,554,0,2,3,0,0,0,1,1,1,1,2,0,3,0,0
B00903,,1.3833,0.76136667,0.57273333,0.39083333,0.40846667,0.57965,15.09,14.925,19.656,19.821,0.2133,0.82005,0.43336667,0.3559,6580547.822353419,Active,673,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00904,,,0.9475,0.5254,0.21306667,0.22876667,0.19023333,10.74,18.501,26.817,19.056,0.1415,1.09166667,0.28266667,0.06266667,25159963.772726305,Active,697,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00905,,1.0315,1.0975,0.8346,0.39516667,0.41416667,0.3816,10.32,16.068,27.123,21.375,0.5923,0.94773333,0.42916667,0.18936667,40896673.49285871,Active,638,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00906,,0.8849,2.2167,1.60803333,0.7133,0.75573333,0.60733333,13.452,15.129,23.43,21.753,1.12853333,0.40803333,0.34493333,0.1201,5584699.515093839,Active,673,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00907,,0.8702,3.1287,2.0817,0.4386,0.16743333,0.38943333,19.662,18.426,25.02,26.256,0.82643333,0.34693333,0.3031,0.04453333,27195800.60167162,Active,706,0,1,2,0,0,0,1,1,1,1,2,0,3,0,2
B00908,,2.2872,0.99736667,0.7642,0.29903333,0.31156667,0.40395,13.17,16.623,33.261,29.808,0.48743333,1.65785,0.4953,0.08435,16289395.603661338,Active,683,2,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00909,,,1.7082,1.34346667,0.46123333,0.4859,0.4141,17.589,15.57,21.252,23.271,0.7726,0.6983,0.37403333,0.04243333,13546693.286868362,,704,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00910,,1.4322,2.3778,1.657,0.37993333,0.40263333,0.3634,20.478,16.152,27.834,32.16,0.64856667,0.4819,0.34003333,0.0966,142301266.3961668,Active,817,1,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00911,,,1.4059,0.87483333,0.38456667,0.4013,0.36973333,12.474,23.235,28.47,17.709,0.7826,0.7028,0.48886667,0.11723333,25495500.791759793,Active,683,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00912,-4.7303,0.9334,0.50246667,0.3609,0.40423333,0.41756667,0.4,9.174,16.41,23.085,15.849,0.25763333,1.607,0.6041,0.11066667,29899042.84422523,Active,730,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00912,-4.7496,0.9334,0.50246667,0.3609,0.40423333,0.41756667,0.4,9.174,16.41,23.085,15.849,0.25763333,1.607,0.6041,0.11066667,29899042.84422523,Active,730,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00912,-4.7383999999999995,0.9334,0.50246667,0.3609,0.40423333,0.41756667,0.4,9.174,16.41,23.085,15.849,0.25763333,1.607,0.6041,0.11066667,29899042.84422523,Active,730,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00913,,,1.4964,1.1126,0.72333333,0.58413333,0.63696667,9.369,8.505,16.95,17.814,0.39843333,7.8366,0.3788,1.98206667,13201216.440032044,,710,0,2,3,0,0,0,1,1,1,1,2,2,3,1,2
B00914,-4.9364,,2.67396667,1.47046667,0.43626667,0.4647,0.4189,13.449,14.406,32.394,31.437,0.70903333,0.50833333,0.31023333,0.074,17333497.54430689,Active,753,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00914,-4.9532,,2.67396667,1.47046667,0.43626667,0.4647,0.4189,13.449,14.406,32.394,31.437,0.70903333,0.50833333,0.31023333,0.074,17333497.54430689,Active,753,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00915,,,1.58423333,1.19713333,0.50536667,0.533,0.45363333,16.254,14.112,27.384,29.526,0.9604,2.9821,0.36943333,0.07853333,23128074.542807147,Active,641,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00916,,,1.3259,1.0909,0.36616667,0.38293333,0.32723333,9.927,19.089,24.165,15.003,0.6318,1.78796667,0.42656667,0.19156667,114645175.20607284,Paid,725,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00917,,,0.53453333,0.3007,0.638,0.6606,0.9449,10.764,12.903,19.065,16.926,0.63193333,2.3039,0.57456667,0.0514,143774815.90654996,,681,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00918,,1.6018,0.61726667,0.46126667,0.91593333,0.94726667,0.85926667,12.168,18.369,22.722,16.521,0.21183333,61.44916667,0.5791,0.0211,13895314306.726238,Active,720,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00919,,,2.9174,1.7714,0.36393333,0.3844,0.34483333,18.498,12.414,16.194,22.278,1.22703333,0.3473,0.33243333,0.02436667,9713730.381469848,Past due,626,0,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00920,,,1.10643333,0.8439,0.33963333,0.35413333,0.33446667,14.643,12.009,23.97,26.604,0.5181,1.16323333,0.46083333,0.1013,252271970.26339215,Active,578,0,2,3,0,0,0,1,1,1,1,2,1,3,0,0
B00921,,,0.93036667,0.61093333,0.08073333,0.0845,0.1166,12.528,13.527,26.493,25.494,0.37216667,0.76835,0.44913333,0.07995,570969833.1657963,Active,763,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00922,,0.8946,2.0123,1.57646667,0.48086667,0.51813333,0.43863333,9.156,18.87,18.819,9.105,0.45853333,0.60866667,0.25223333,0.0977,49251145.43146751,Active,589,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00923,,1.0053,1.11896667,0.71786667,0.39813333,0.42033333,0.38056667,5.877,14.106,32.166,23.937,0.2229,1.21163333,0.36083333,0.22896667,117907837.69668598,Active,662,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00924,,1.3851,1.76536667,1.05533333,0.31056667,0.32453333,0.29046667,17.643,16.134,17.496,19.005,1.04566667,0.5151,0.441,0.04503333,41664879.64540571,Past due,569,1,2,3,0,0,0,1,1,1,1,1,0,3,0,0
B00925,,,1.67376667,1.1118,0.88836667,0.94353333,0.86796667,11.457,7.893,28.08,31.644,0.7188,1.15186667,0.32216667,0.4792,4170309.494856746,,633,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00926,,,1.05483333,0.65126667,0.41313333,0.4299,0.37706667,10.398,13.203,32.298,29.493,0.89633333,0.8365,0.5052,0.0144,125202152.64053054,Past due,697,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00927,,1.0343,1.55756667,1.1461,0.42263333,0.4431,0.401,14.826,14.865,28.158,28.119,0.54576667,0.62673333,0.4285,0.1639,114963657.8204435,Active,695,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00928,,0.5631,2.3852,1.43103333,0.45196667,0.42516667,0.39116667,18.123,15.579,19.467,22.011,0.4826,0.55906667,0.3228,0.06933333,215851186.83553973,Paid,692,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00929,,,2.27923333,1.7068,0.90356667,0.94396667,0.88506667,10.44,14.412,27.894,23.922,1.01373333,0.60493333,0.44613333,0.00716667,552003401.3706882,,669,0,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00930,,0.8546,1.89733333,1.08376667,0.39446667,0.41793333,0.52185,13.179,16.929,20.442,16.692,0.9569,0.25365,0.33926667,0.1049,22321281.184798263,Active,681,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00931,,,1.00796667,0.59786667,0.78666667,0.828,0.75306667,11.598,10.926,29.4,30.072,0.42456667,1.5978,0.39303333,0.22206667,29284002.553862218,,791,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00932,,0.77,1.7332,1.15736667,0.25943333,0.27603333,0.22363333,8.952,9.942,11.643,10.653,0.6984,0.74506667,0.32283333,0.1509,6762491.335802312,Active,809,0,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00933,-4.7458,1.7727,1.1314,0.9242,0.18893333,0.19533333,0.18006667,16.962,11.181,25.374,31.155,0.6107,1.12933333,0.5943,0.0793,95569774.73389126,Past due,708,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00934,,,3.8636,2.74013333,0.6643,0.71553333,0.5851,12.588,20.256,26.274,18.606,0.6101,0.24426667,0.26386667,0.0755,502696596.2205882,,687,0,1,2,0,0,0,1,1,1,1,2,0,3,0,2
B00935,,0.3594,2.0567,1.51063333,0.474,0.49503333,0.42773333,17.295,17.544,10.014,9.765,0.89616667,0.59646667,0.45343333,0.14976667,39072245.00439867,Active,658,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00936,,,1.0167,0.60776667,0.70293333,0.74453333,0.63346667,16.821,17.322,24.315,23.814,0.54203333,3.86096667,0.33676667,0.45886667,101648744.48458192,,847,0,2,3,0,0,0,1,1,1,1,2,2,3,0,4
B00937,,,1.8943,1.31346667,0.51133333,0.54446667,0.45633333,14.985,17.805,27.042,24.222,0.31253333,0.6882,0.3038,0.06206667,215989153.62923908,,711,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00938,,,2.33193333,1.32306667,0.4292,0.4543,0.40656667,13.11,11.616,11.28,12.774,1.33376667,0.4978,0.34423333,0.09563333,64483543.7236569,,619,0,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00939,,1.5656,2.72003333,2.1278,0.74453333,0.77973333,0.68976667,17.484,10.437,22.893,29.94,2.03656667,0.39086667,0.41873333,0.0185,83558488.9014656,Active,647,1,2,2,0,0,0,1,1,1,1,0,0,3,0,1
B00940,,,1.7693,1.09793333,0.91286667,0.9479,0.84096667,14.964,16.26,27.615,26.319,0.53056667,0.71756667,0.5196,0.03816667,29698806.512950253,,674,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00941,,1.2317,0.75686667,0.5354,0.1344,0.1405,0.1891,17.694,16.266,20.946,22.374,0.16526667,0.7262,0.44066667,0.07035,94179936.144624,Active,703,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00942,-5.1237,1.2289,1.92776667,1.27006667,0.43536667,0.4571,0.4237,11.235,16.272,17.82,12.783,1.43063333,0.47416667,0.4025,0.08973333,484014858.4274319,Active,684,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00942,-5.1416,1.2289,1.92776667,1.27006667,0.43536667,0.4571,0.4237,11.235,16.272,17.82,12.783,1.43063333,0.47416667,0.4025,0.08973333,484014858.4274319,Active,684,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00942,-5.1305000000000005,1.2289,1.92776667,1.27006667,0.43536667,0.4571,0.4237,11.235,16.272,17.82,12.783,1.43063333,0.47416667,0.4025,0.08973333,484014858.4274319,Active,684,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00943,,1.2641,2.16636667,1.30646667,0.69756667,0.72943333,0.657,16.944,12.036,27.09,31.998,0.89436667,0.56423333,0.43266667,0.06046667,83645334.77479899,Active,627,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00944,,,1.11883333,0.7047,0.1524,0.1632,0.3667,14.217,18.705,19.149,14.661,0.30233333,0.6908,0.2862,0.2248,82492411.0310118,,637,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00945,,0.9722,2.48566667,1.49666667,0.40703333,0.43083333,0.3845,13.86,13.134,30.741,31.467,1.24023333,0.42896667,0.3706,0.12716667,12538744.197113045,Past due,678,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00946,,1.1542,1.11126667,0.74786667,0.4115,0.43036667,0.3825,12.297,17.343,18.279,13.233,0.67046667,1.01063333,0.44776667,0.24556667,17450190.708027266,Paid,661,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00947,,,1.27313333,0.69313333,0.89453333,0.9365,0.855,14.016,16.086,23.07,21.0,0.3211,0.97766667,0.43293333,0.22063333,56302011.75016188,,641,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00948,,,1.27086667,0.7078,0.17813333,0.15126667,0.171,13.938,21.711,28.575,20.802,0.66846667,0.7599,0.4324,0.1546,40671248.294088595,Active,685,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00949,-5.1245,0.9162,1.06626667,0.77246667,0.13146667,0.13813333,0.12186667,16.104,11.856,14.097,18.345,0.395,0.9554,0.39326667,0.0683,65480995.495238826,Default,660,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00949,-5.1128,0.9162,1.06626667,0.77246667,0.13146667,0.13813333,0.12186667,16.104,11.856,14.097,18.345,0.395,0.9554,0.39326667,0.0683,65480995.495238826,Default,660,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00949,-5.1412,0.9162,1.06626667,0.77246667,0.13146667,0.13813333,0.12186667,16.104,11.856,14.097,18.345,0.395,0.9554,0.39326667,0.0683,65480995.495238826,Default,660,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00950,,,1.4327,1.17206667,0.36833333,0.22,0.35433333,19.491,18.183,23.997,25.305,0.23636667,1.4557,0.3162,0.24983333,19159546.898873266,Active,623,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00951,,1.775,2.00703333,1.4341,0.49393333,0.527,0.44833333,11.238,13.278,17.193,15.153,0.5278,0.7645,0.3107,0.14803333,19332087.015302937,Active,807,1,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00952,,1.8473,1.7732,1.0716,0.81526667,0.84956667,0.7349,14.355,18.594,30.264,26.025,0.8996,0.59883333,0.47743333,0.07373333,23532121.014160883,Active,710,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00953,,0.1616,0.7634,0.538,0.21696667,0.2266,0.19363333,12.591,16.953,33.441,29.079,0.71143333,1.72866667,0.44846667,0.18976667,225770966.5441029,Paid,593,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00954,,,1.55593333,1.11743333,0.5468,0.31016667,0.51653333,16.374,12.582,33.105,36.897,0.36453333,0.83076667,0.36376667,0.10536667,104630845.80858392,,835,0,2,3,0,0,0,1,1,1,1,2,0,3,0,4
