borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score,ccr_rating,tlr_rating,sdlr_rating,ebit_coverage_ratio_rating,ebitda_coverage_ratio_rating,capex_adjusted_coverage_ratio_rating,AP_rating,AR_rating,inventory_days_rating,CCC_rating,debt_to_equity_rating,operating_cash_flow_coverage_rating,profit_margin_rating,liquidity_ratio_rating,credit_score_rating,Sum_Score,Is_Creditworthy
B00867,,,1.96013333,1.17296667,3.4392,3.69906667,4.6171,15.213,17.361,16.878,14.73,1.29523333,1.01163333,0.2648,0.018,93413927,,577,0,2,3,3,2,3,1,1,1,1,1,1,3,0,0,22,Not Credit-worthy
B00868,-5.2502,1.5185,1.83313333,1.10373333,4.81333333,5.12093333,4.41513333,12.687,9.096,14.535,18.126,1.08596667,0.92406667,0.3049,0.11426667,34154661.79,Active,598,1,2,3,3,2,3,1,1,1,1,1,0,3,0,1,23,Not Credit-worthy
B00868,-5.2312,1.5185,1.83313333,1.10373333,4.81333333,5.12093333,4.41513333,12.687,9.096,14.535,18.126,1.08596667,0.92406667,0.3049,0.11426667,34154661.79,Active,598,1,2,3,3,2,3,1,1,1,1,1,0,3,0,1,23,Not Credit-worthy
B00868,-5.24,1.5185,1.83313333,1.10373333,4.81333333,5.12093333,4.41513333,12.687,9.096,14.535,18.126,1.08596667,0.92406667,0.3049,0.11426667,34154661.79,Active,598,1,2,3,3,2,3,1,1,1,1,1,0,3,0,1,23,Not Credit-worthy
B00869,,0.8198,2.03106667,1.22883333,8.14473333,8.50966667,8.01383333,18.963,17.655,22.179,23.487,1.29426667,0.547,0.44606667,0.03543333,19698398.69,Paid,686,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00870,,,0.76016667,0.43516667,13.1401,13.6042,12.49163333,7.578,17.556,32.145,22.167,0.51323333,2.08246667,0.57403333,0.11793333,531251017.1,,716,0,2,3,3,2,3,1,1,1,1,2,2,3,0,2,26,Credit-worthy
B00871,,1.6067,1.77446667,1.15203333,6.30356667,6.6808,5.9479,15.339,14.337,29.979,30.981,1.3091,1.25,0.33486667,0.13376667,194770867.5,Default,723,1,2,3,3,2,3,1,1,1,1,1,1,3,0,2,25,Credit-worthy
B00872,,0.9377,2.26496667,1.30166667,5.1816,5.49026667,4.73003333,12.309,15.264,35.241,32.286,0.6455,0.48863333,0.34183333,0.12126667,33414149.33,Paid,624,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00873,,0.1652,0.77203333,0.61956667,4.13666667,4.33933333,5.8821,10.587,18.678,20.925,12.834,0.18613333,1.10085,0.3982,0.3167,2187163.733,Active,703,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00874,,2.9787,1.1669,0.85633333,1.69686667,1.7676,1.65266667,14.439,15.459,30.045,29.025,0.40303333,0.98316667,0.4735,0.07156667,21797925.35,Past due,798,2,2,3,1,1,2,1,1,1,1,2,0,3,0,3,23,Not Credit-worthy
B00875,,,1.34053333,0.85953333,6.73723333,7.0197,6.5729,11.262,13.767,22.986,20.481,0.3821,1.4557,0.469,0.0512,50486078.66,,739,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00876,,0.5103,0.84413333,0.63996667,6.30883333,6.52923333,6.25333333,12.456,13.152,31.776,31.08,0.2384,3.0491,0.5794,0.11036667,48686058.49,Past due,710,0,2,3,3,2,3,1,1,1,1,2,2,3,0,2,26,Credit-worthy
B00877,,0.8744,1.9385,1.33233333,4.43763333,4.6461,4.18663333,14.997,17.364,14.94,12.573,1.42613333,0.53303333,0.43463333,0.08533333,28910355.19,Active,729,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00878,,0.8984,1.24323333,0.6562,5.9403,3.45736667,7.6774,13.731,19.77,22.695,16.656,0.38133333,0.51895,0.32506667,0.1993,50778963.52,Active,659,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00879,,1.7815,1.0402,0.8162,5.68923333,6.09436667,4.94373333,15.204,17.238,16.875,14.841,0.27836667,1.1825,0.2962,0.2089,83960218.33,Active,662,1,2,3,3,2,3,1,1,1,1,2,1,3,0,1,25,Credit-worthy
B00880,,0.6717,0.53423333,0.3432,2.9983,3.1673,2.87856667,13.776,20.424,34.125,27.477,0.17743333,1.8143,0.36413333,0.4392,47790311.98,Past due,668,0,2,3,2,2,3,1,1,1,1,2,1,3,0,1,23,Not Credit-worthy
B00881,,1.8099,1.75,1.2904,5.5576,5.83056667,5.46123333,10.122,17.787,35.787,28.122,0.8652,0.892,0.4111,0.01936667,64666676.81,Active,638,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00882,,,3.52023333,1.8446,7.02016667,7.56283333,6.014,17.169,13.608,18.48,22.041,1.12096667,0.34923333,0.27326667,0,302804903,,666,0,1,3,3,2,3,1,1,1,1,1,0,3,0,1,21,Not Credit-worthy
B00883,-5.0337,0.7579,1.4995,1.15193333,3.2295,2.9997,2.86846667,8.106,11.613,28.569,25.062,0.4641,0.67986667,0.32433333,0.13616667,12470061.98,Past due,715,0,2,3,3,1,3,1,1,1,1,2,0,3,0,2,23,Not Credit-worthy
B00883,-5.0675,0.7579,1.4995,1.15193333,3.2295,2.9997,2.86846667,8.106,11.613,28.569,25.062,0.4641,0.67986667,0.32433333,0.13616667,12470061.98,Past due,715,0,2,3,3,1,3,1,1,1,1,2,0,3,0,2,23,Not Credit-worthy
B00883,-5.0285,0.7579,1.4995,1.15193333,3.2295,2.9997,2.86846667,8.106,11.613,28.569,25.062,0.4641,0.67986667,0.32433333,0.13616667,12470061.98,Past due,715,0,2,3,3,1,3,1,1,1,1,2,0,3,0,2,23,Not Credit-worthy
B00883,-5.0317,0.7579,1.4995,1.15193333,3.2295,2.9997,2.86846667,8.106,11.613,28.569,25.062,0.4641,0.67986667,0.32433333,0.13616667,12470061.98,Past due,715,0,2,3,3,1,3,1,1,1,1,2,0,3,0,2,23,Not Credit-worthy
B00884,,,1.24923333,0.64166667,4.08176667,4.26956667,3.9489,14.952,20.607,28.167,22.512,0.71996667,1.69373333,0.44373333,0.098,80632866.31,Active,749,0,2,3,3,2,3,1,1,1,1,2,1,3,0,3,26,Credit-worthy
B00885,,1.3,1.7812,1.20853333,3.93906667,3.74313333,3.66213333,17.697,13.926,20.421,24.192,0.60056667,0.664,0.48556667,0.0323,66524237.22,Paid,727,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00886,,1.3247,1.58163333,1.32423333,3.23553333,3.3697,3.1292,12.867,15.486,32.838,30.219,1.0818,0.7404,0.497,0.1344,5622031.774,Active,683,1,2,3,3,2,3,1,1,1,1,1,0,3,0,2,24,Not Credit-worthy
B00887,,1.1547,1.86936667,1.4113,5.8097,6.1549,5.5346,15.258,20.127,23.814,18.945,0.36793333,0.4505,0.3394,0.0568,72075484.71,Active,704,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00888,,,1.01456667,0.6689,1.54973333,1.6021,1.42293333,16.332,10.773,33.276,38.835,0.41733333,0.9069,0.59413333,0.07843333,3197986.983,Active,631,0,2,3,1,1,2,1,1,1,1,2,0,3,0,1,19,Not Credit-worthy
B00889,,,1.3967,0.64676667,5.72483333,6.04616667,5.1649,12.903,10.893,29.478,31.488,0.37133333,0.6217,0.37153333,0.0446,121321556.9,,678,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00890,,,1.3977,0.91513333,3.64723333,3.90263333,3.34683333,15.789,8.541,29.907,37.155,0.28443333,1.1108,0.28493333,0.42683333,219753432.2,,583,0,2,3,3,2,3,1,1,1,1,2,1,3,0,1,24,Not Credit-worthy
B00891,,0.7134,1.3768,0.99653333,8.1005,8.48856667,7.55266667,13.593,9.96,35.052,38.685,1.07373333,0.64963333,0.42096667,0.1236,14189439.69,Active,698,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00892,,,1.22806667,0.77756667,4.71776667,4.97,4.3105,13.281,11.964,40.167,41.484,0.48243333,0.72183333,0.37503333,0.16946667,31907807.71,,738,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00893,,0.9044,1.5407,1.27146667,5.29086667,5.53166667,5.04226667,14.697,15.069,26.319,25.947,0.51543333,1.5106,0.43903333,0.27726667,9823054.215,Past due,776,0,2,3,3,2,3,1,1,1,1,2,1,3,0,3,26,Credit-worthy
B00894,,,2.04463333,1.30416667,5.47546667,5.773,5.22083333,9.612,12.753,25.671,22.53,1.04503333,0.5192,0.37466667,0.0642,11492646.85,,701,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00895,,1.6722,1.19023333,0.6362,4.70926667,4.92906667,4.5274,17.304,17.676,28.245,27.873,0.35756667,1.53873333,0.4367,0.05666667,2648345.169,Active,703,1,2,3,3,2,3,1,1,1,1,2,1,3,0,2,26,Credit-worthy
B00896,,1.2117,1.38216667,1.0229,1.8918,1.96906667,1.7852,15.393,18.033,21.51,18.87,1.5743,0.70716667,0.4931,0.04666667,17122042.45,Active,729,1,2,3,1,1,2,1,1,1,1,1,0,3,0,2,20,Not Credit-worthy
B00897,,1.2334,2.55076667,2.04376667,4.66123333,4.91903333,4.35506667,10.332,10.512,14.235,14.055,0.9645,0.44326667,0.35123333,0.03546667,28953511.63,Paid,742,1,2,2,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00898,-4.9427,,1.16626667,0.7373,6.20426667,6.68913333,8.3643,14.139,11.19,15.198,18.147,0.64583333,0.7711,0.26756667,0.13435,4930248.068,Active,749,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00899,,1.4236,2.2456,1.26233333,5.4202,5.6589,4.98906667,14.559,9.507,27.219,32.271,1.07406667,0.46056667,0.43763333,0.0682,35088187.66,Paid,647,1,2,3,3,2,3,1,1,1,1,1,0,3,0,1,23,Not Credit-worthy
B00900,,0.8838,0.76713333,0.34553333,1.2347,1.29143333,1.62785,16.671,12.522,13.611,17.76,0.61363333,1.01355,0.4053,0.11825,20382846.42,Active,722,0,2,3,1,0,2,1,1,1,1,2,1,3,0,2,20,Not Credit-worthy
B00901,,1.8428,1.21176667,0.72683333,4.37786667,4.6378,3.77376667,16.701,16.14,20.049,20.61,0.75986667,1.5115,0.34233333,0.13176667,65831684.38,Default,654,1,2,3,3,2,3,1,1,1,1,2,1,3,0,1,25,Credit-worthy
B00902,,0.9299,2.14366667,1.53243333,5.99653333,6.3574,5.7318,14.13,14.457,22.86,22.533,0.90003333,0.54663333,0.33573333,0.08216667,31544268.35,Paid,554,0,2,3,3,2,3,1,1,1,1,2,0,3,0,0,22,Not Credit-worthy
B00903,,1.3833,0.76136667,0.57273333,3.9082,4.0847,5.7966,15.09,14.925,19.656,19.821,0.2133,0.82005,0.43336667,0.3559,6580547.822,Active,673,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00904,,,0.9475,0.5254,2.1307,2.28776667,1.9025,10.74,18.501,26.817,19.056,0.1415,1.09166667,0.28266667,0.06266667,25159963.77,Active,697,0,2,3,2,1,2,1,1,1,1,2,1,3,0,2,22,Not Credit-worthy
B00905,,1.0315,1.0975,0.8346,3.95153333,4.14176667,3.81606667,10.32,16.068,27.123,21.375,0.5923,0.94773333,0.42916667,0.18936667,40896673.49,Active,638,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00906,,0.8849,2.2167,1.60803333,7.1329,7.55713333,6.07323333,13.452,15.129,23.43,21.753,1.12853333,0.40803333,0.34493333,0.1201,5584699.515,Active,673,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00907,,0.8702,3.1287,2.0817,4.38603333,1.6742,3.8943,19.662,18.426,25.02,26.256,0.82643333,0.34693333,0.3031,0.04453333,27195800.6,Active,706,0,1,2,3,1,3,1,1,1,1,2,0,3,0,2,21,Not Credit-worthy
B00908,,2.2872,0.99736667,0.7642,2.99043333,3.11566667,4.0394,13.17,16.623,33.261,29.808,0.48743333,1.65785,0.4953,0.08435,16289395.6,Active,683,2,2,3,2,2,3,1,1,1,1,2,1,3,0,2,26,Credit-worthy
B00909,,,1.7082,1.34346667,4.61206667,4.85906667,4.141,17.589,15.57,21.252,23.271,0.7726,0.6983,0.37403333,0.04243333,13546693.29,,704,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00910,,1.4322,2.3778,1.657,3.7997,4.02636667,3.63373333,20.478,16.152,27.834,32.16,0.64856667,0.4819,0.34003333,0.0966,142301266.4,Active,817,1,2,3,3,2,3,1,1,1,1,2,0,3,0,4,27,Credit-worthy
B00911,,,1.4059,0.87483333,3.8461,4.01293333,3.69726667,12.474,23.235,28.47,17.709,0.7826,0.7028,0.48886667,0.11723333,25495500.79,Active,683,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00912,-4.7303,0.9334,0.50246667,0.3609,4.0421,4.1758,3.99993333,9.174,16.41,23.085,15.849,0.25763333,1.607,0.6041,0.11066667,29899042.84,Active,730,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00912,-4.7496,0.9334,0.50246667,0.3609,4.0421,4.1758,3.99993333,9.174,16.41,23.085,15.849,0.25763333,1.607,0.6041,0.11066667,29899042.84,Active,730,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00912,-4.7384,0.9334,0.50246667,0.3609,4.0421,4.1758,3.99993333,9.174,16.41,23.085,15.849,0.25763333,1.607,0.6041,0.11066667,29899042.84,Active,730,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00913,,,1.4964,1.1126,7.23313333,5.8414,6.36976667,9.369,8.505,16.95,17.814,0.39843333,7.8366,0.3788,1.98206667,13201216.44,,710,0,2,3,3,2,3,1,1,1,1,2,2,3,1,2,27,Credit-worthy
B00914,-4.9364,,2.67396667,1.47046667,4.36283333,4.64686667,4.18886667,13.449,14.406,32.394,31.437,0.70903333,0.50833333,0.31023333,0.074,17333497.54,Active,753,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00914,-4.9532,,2.67396667,1.47046667,4.36283333,4.64686667,4.18886667,13.449,14.406,32.394,31.437,0.70903333,0.50833333,0.31023333,0.074,17333497.54,Active,753,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00915,,,1.58423333,1.19713333,5.05346667,5.33023333,4.5364,16.254,14.112,27.384,29.526,0.9604,2.9821,0.36943333,0.07853333,23128074.54,Active,641,0,2,3,3,2,3,1,1,1,1,2,2,3,0,1,25,Credit-worthy
B00916,,,1.3259,1.0909,3.66146667,3.82926667,3.27233333,9.927,19.089,24.165,15.003,0.6318,1.78796667,0.42656667,0.19156667,114645175.2,Paid,725,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00917,,,0.53453333,0.3007,6.38003333,6.6059,9.44905,10.764,12.903,19.065,16.926,0.63193333,2.3039,0.57456667,0.0514,143774815.9,,681,0,2,3,3,2,3,1,1,1,1,2,2,3,0,2,26,Credit-worthy
B00918,,1.6018,0.61726667,0.46126667,9.15943333,9.4725,8.59253333,12.168,18.369,22.722,16.521,0.21183333,61.44916667,0.5791,0.0211,13895314307,Active,720,1,2,3,3,2,3,1,1,1,1,2,2,3,0,2,27,Credit-worthy
B00919,,,2.9174,1.7714,3.63913333,3.844,3.44806667,18.498,12.414,16.194,22.278,1.22703333,0.3473,0.33243333,0.02436667,9713730.381,Past due,626,0,2,3,3,2,3,1,1,1,1,1,0,3,0,1,22,Not Credit-worthy
B00920,,,1.10643333,0.8439,3.3966,3.5416,3.34456667,14.643,12.009,23.97,26.604,0.5181,1.16323333,0.46083333,0.1013,252271970.3,Active,578,0,2,3,3,2,3,1,1,1,1,2,1,3,0,0,23,Not Credit-worthy
B00921,,,0.93036667,0.61093333,0.8075,0.84503333,1.16635,12.528,13.527,26.493,25.494,0.37216667,0.76835,0.44913333,0.07995,570969833.2,Active,763,0,2,3,0,0,1,1,1,1,1,2,0,3,0,3,18,Not Credit-worthy
B00922,,0.8946,2.0123,1.57646667,4.80873333,5.1816,4.38626667,9.156,18.87,18.819,9.105,0.45853333,0.60866667,0.25223333,0.0977,49251145.43,Active,589,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00923,,1.0053,1.11896667,0.71786667,3.98103333,4.20346667,3.8055,5.877,14.106,32.166,23.937,0.2229,1.21163333,0.36083333,0.22896667,117907837.7,Active,662,1,2,3,3,2,3,1,1,1,1,2,1,3,0,1,25,Credit-worthy
B00924,,1.3851,1.76536667,1.05533333,3.10583333,3.2452,2.90493333,17.643,16.134,17.496,19.005,1.04566667,0.5151,0.441,0.04503333,41664879.65,Past due,569,1,2,3,3,2,3,1,1,1,1,1,0,3,0,0,22,Not Credit-worthy
B00925,,,1.67376667,1.1118,8.8838,9.43543333,8.67976667,11.457,7.893,28.08,31.644,0.7188,1.15186667,0.32216667,0.4792,4170309.495,,633,0,2,3,3,2,3,1,1,1,1,2,1,3,0,1,24,Not Credit-worthy
B00926,,,1.05483333,0.65126667,4.13133333,4.2991,3.77056667,10.398,13.203,32.298,29.493,0.89633333,0.8365,0.5052,0.0144,125202152.6,Past due,697,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00927,,1.0343,1.55756667,1.1461,4.2263,4.43093333,4.0097,14.826,14.865,28.158,28.119,0.54576667,0.62673333,0.4285,0.1639,114963657.8,Active,695,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00928,,0.5631,2.3852,1.43103333,4.51963333,4.25186667,3.91183333,18.123,15.579,19.467,22.011,0.4826,0.55906667,0.3228,0.06933333,215851186.8,Paid,692,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00929,,,2.27923333,1.7068,9.0358,9.43983333,8.85076667,10.44,14.412,27.894,23.922,1.01373333,0.60493333,0.44613333,0.00716667,552003401.4,,669,0,2,3,3,2,3,1,1,1,1,1,0,3,0,1,22,Not Credit-worthy
B00930,,0.8546,1.89733333,1.08376667,3.94453333,4.1793,5.2187,13.179,16.929,20.442,16.692,0.9569,0.25365,0.33926667,0.1049,22321281.18,Active,681,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00931,,,1.00796667,0.59786667,7.86643333,8.2802,7.5306,11.598,10.926,29.4,30.072,0.42456667,1.5978,0.39303333,0.22206667,29284002.55,,791,0,2,3,3,2,3,1,1,1,1,2,1,3,0,3,26,Credit-worthy
B00932,,0.77,1.7332,1.15736667,2.59426667,2.76003333,2.23613333,8.952,9.942,11.643,10.653,0.6984,0.74506667,0.32283333,0.1509,6762491.336,Active,809,0,2,3,2,1,3,1,1,1,1,2,0,3,0,4,24,Not Credit-worthy
B00933,-4.7458,1.7727,1.1314,0.9242,1.88903333,1.95343333,1.8008,16.962,11.181,25.374,31.155,0.6107,1.12933333,0.5943,0.0793,95569774.73,Past due,708,1,2,3,1,1,2,1,1,1,1,2,1,3,0,2,22,Not Credit-worthy
B00934,,,3.8636,2.74013333,6.6429,7.15516667,5.8511,12.588,20.256,26.274,18.606,0.6101,0.24426667,0.26386667,0.0755,502696596.2,,687,0,1,2,3,2,3,1,1,1,1,2,0,3,0,2,22,Not Credit-worthy
B00935,,0.3594,2.0567,1.51063333,4.73993333,4.9503,4.27736667,17.295,17.544,10.014,9.765,0.89616667,0.59646667,0.45343333,0.14976667,39072245,Active,658,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00936,,,1.0167,0.60776667,7.02896667,7.4454,6.33453333,16.821,17.322,24.315,23.814,0.54203333,3.86096667,0.33676667,0.45886667,101648744.5,,847,0,2,3,3,2,3,1,1,1,1,2,2,3,0,4,28,Credit-worthy
B00937,,,1.8943,1.31346667,5.11366667,5.44486667,4.56356667,14.985,17.805,27.042,24.222,0.31253333,0.6882,0.3038,0.06206667,215989153.6,,711,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00938,,,2.33193333,1.32306667,4.2918,4.54296667,4.06566667,13.11,11.616,11.28,12.774,1.33376667,0.4978,0.34423333,0.09563333,64483543.72,,619,0,2,3,3,2,3,1,1,1,1,1,0,3,0,1,22,Not Credit-worthy
B00939,,1.5656,2.72003333,2.1278,7.4457,7.79746667,6.89793333,17.484,10.437,22.893,29.94,2.03656667,0.39086667,0.41873333,0.0185,83558488.9,Active,647,1,2,2,3,2,3,1,1,1,1,0,0,3,0,1,21,Not Credit-worthy
B00940,,,1.7693,1.09793333,9.12856667,9.47863333,8.4096,14.964,16.26,27.615,26.319,0.53056667,0.71756667,0.5196,0.03816667,29698806.51,,674,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00941,,1.2317,0.75686667,0.5354,1.34423333,1.40496667,1.8906,17.694,16.266,20.946,22.374,0.16526667,0.7262,0.44066667,0.07035,94179936.14,Active,703,1,2,3,1,0,2,1,1,1,1,2,0,3,0,2,20,Not Credit-worthy
B00942,-5.1237,1.2289,1.92776667,1.27006667,4.3539,4.571,4.23726667,11.235,16.272,17.82,12.783,1.43063333,0.47416667,0.4025,0.08973333,484014858.4,Active,684,1,2,3,3,2,3,1,1,1,1,1,0,3,0,2,24,Not Credit-worthy
B00942,-5.1416,1.2289,1.92776667,1.27006667,4.3539,4.571,4.23726667,11.235,16.272,17.82,12.783,1.43063333,0.47416667,0.4025,0.08973333,484014858.4,Active,684,1,2,3,3,2,3,1,1,1,1,1,0,3,0,2,24,Not Credit-worthy
B00942,-5.1305,1.2289,1.92776667,1.27006667,4.3539,4.571,4.23726667,11.235,16.272,17.82,12.783,1.43063333,0.47416667,0.4025,0.08973333,484014858.4,Active,684,1,2,3,3,2,3,1,1,1,1,1,0,3,0,2,24,Not Credit-worthy
B00943,,1.2641,2.16636667,1.30646667,6.97543333,7.2944,6.56993333,16.944,12.036,27.09,31.998,0.89436667,0.56423333,0.43266667,0.06046667,83645334.77,Active,627,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00944,,,1.11883333,0.7047,1.52413333,1.63183333,3.6668,14.217,18.705,19.149,14.661,0.30233333,0.6908,0.2862,0.2248,82492411.03,,637,0,2,3,1,1,3,1,1,1,1,2,0,3,0,1,20,Not Credit-worthy
B00945,,0.9722,2.48566667,1.49666667,4.07063333,4.3083,3.8453,13.86,13.134,30.741,31.467,1.24023333,0.42896667,0.3706,0.12716667,12538744.2,Past due,678,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00946,,1.1542,1.11126667,0.74786667,4.11503333,4.3039,3.82466667,12.297,17.343,18.279,13.233,0.67046667,1.01063333,0.44776667,0.24556667,17450190.71,Paid,661,1,2,3,3,2,3,1,1,1,1,2,1,3,0,1,25,Credit-worthy
B00947,,,1.27313333,0.69313333,8.9452,9.36476667,8.55033333,14.016,16.086,23.07,21,0.3211,0.97766667,0.43293333,0.22063333,56302011.75,,641,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00948,,,1.27086667,0.7078,1.78146667,1.5127,1.7097,13.938,21.711,28.575,20.802,0.66846667,0.7599,0.4324,0.1546,40671248.29,Active,685,0,2,3,1,1,2,1,1,1,1,2,0,3,0,2,20,Not Credit-worthy
B00949,-5.1245,0.9162,1.06626667,0.77246667,1.3143,1.38126667,1.2187,16.104,11.856,14.097,18.345,0.395,0.9554,0.39326667,0.0683,65480995.5,Default,660,0,2,3,1,0,1,1,1,1,1,2,0,3,0,1,17,Not Credit-worthy
B00949,-5.1128,0.9162,1.06626667,0.77246667,1.3143,1.38126667,1.2187,16.104,11.856,14.097,18.345,0.395,0.9554,0.39326667,0.0683,65480995.5,Default,660,0,2,3,1,0,1,1,1,1,1,2,0,3,0,1,17,Not Credit-worthy
B00949,-5.1412,0.9162,1.06626667,0.77246667,1.3143,1.38126667,1.2187,16.104,11.856,14.097,18.345,0.395,0.9554,0.39326667,0.0683,65480995.5,Default,660,0,2,3,1,0,1,1,1,1,1,2,0,3,0,1,17,Not Credit-worthy
B00950,,,1.4327,1.17206667,3.6833,2.2001,3.54343333,19.491,18.183,23.997,25.305,0.23636667,1.4557,0.3162,0.24983333,19159546.9,Active,623,0,2,3,3,1,3,1,1,1,1,2,1,3,0,1,23,Not Credit-worthy
B00951,,1.775,2.00703333,1.4341,4.93953333,5.27016667,4.48343333,11.238,13.278,17.193,15.153,0.5278,0.7645,0.3107,0.14803333,19332087.02,Active,807,1,2,3,3,2,3,1,1,1,1,2,0,3,0,4,27,Credit-worthy
B00952,,1.8473,1.7732,1.0716,8.1526,8.49576667,7.34906667,14.355,18.594,30.264,26.025,0.8996,0.59883333,0.47743333,0.07373333,23532121.01,Active,710,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00953,,0.1616,0.7634,0.538,2.16966667,2.26583333,1.93633333,12.591,16.953,33.441,29.079,0.71143333,1.72866667,0.44846667,0.18976667,225770966.5,Paid,593,0,2,3,2,1,2,1,1,1,1,2,1,3,0,1,21,Not Credit-worthy
B00954,,,1.55593333,1.11743333,5.46793333,3.1019,5.16523333,16.374,12.582,33.105,36.897,0.36453333,0.83076667,0.36376667,0.10536667,104630845.8,,835,0,2,3,3,2,3,1,1,1,1,2,0,3,0,4,26,Credit-worthy
B00955,,1.1903,1.7255,1.09753333,5.43163333,5.70896667,4.9703,9.192,12.324,22.992,19.86,0.85213333,0.68683333,0.3841,0.1298,81638094.28,Active,675,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00956,,,0.95203333,0.6419,1.68753333,1.24366667,1.56683333,12.618,18.063,23.292,17.847,0.34836667,1.0975,0.46913333,0.08273333,7182661.358,Active,709,0,2,3,1,0,2,1,1,1,1,2,1,3,0,2,20,Not Credit-worthy
B00957,,0.6579,2.34523333,1.77513333,4.8302,5.05406667,4.49393333,16.356,13.248,27.159,30.267,0.80703333,0.41356667,0.44033333,0.0233,102571566.9,Active,841,0,2,3,3,2,3,1,1,1,1,2,0,3,0,4,26,Credit-worthy
B00958,,0.8742,0.99523333,0.6916,2.08996667,2.20533333,2.70985,11.742,21.288,37.521,27.975,0.24626667,1.05855,0.3502,0.05,13165718,Active,796,0,2,3,2,1,3,1,1,1,1,2,1,3,0,3,24,Not Credit-worthy
B00959,,2.0015,1.2554,0.80056667,4.22326667,4.43766667,3.87356667,14.853,16.635,23.982,22.2,0.29706667,0.91793333,0.3918,0.2169,55379159.67,Active,682,2,2,3,3,2,3,1,1,1,1,2,0,3,0,2,26,Credit-worthy
B00960,,1.4871,0.95406667,0.48603333,4.7583,5.0024,6.36015,16.023,13.707,41.859,44.175,0.37526667,1.8072,0.39703333,0.3871,354432323.7,Active,605,1,2,3,3,2,3,1,1,1,1,2,1,3,0,1,25,Credit-worthy
B00961,,1.1611,2.45463333,1.66063333,6.6406,6.97363333,5.86246667,16.068,10.794,20.556,25.83,2.4241,0.4065,0.39996667,0.05216667,14810274.92,Past due,576,1,2,3,3,2,3,1,1,1,1,0,0,3,0,0,21,Not Credit-worthy
